module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 147]",False,,,,0,0,9408,294.0,47272.37109375,4.993449308434311,5.024699308434311,,,,2.1018793631810695e-05,0.03535028547048569,0.0012495099799707532,0.6768
layer1.0.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",False,,,,0,0,36864,1152.0,185393.28125,4.997864617241754,5.029114617241754,,,,3.5497052977007115e-06,0.035225290805101395,0.00124493392650038,0.1958
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",False,,,,0,0,36864,1152.0,190267.421875,5.1300841437445746,5.1613341437445746,,,,2.5421243208256783e-06,0.035267848521471024,0.0012442689621821046,0.155
layer1.1.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",False,,,,0,0,36864,1152.0,189095.703125,5.0982992384168835,5.1295492384168835,,,,3.1964777917892206e-06,0.03513080254197121,0.001236936659552157,0.1414
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",False,,,,0,0,36864,1152.0,190415.59375,5.134103563096788,5.165353563096788,,,,2.3848899672884727e-06,0.03510306403040886,0.0012332041515037417,0.204
layer2.0.conv1,Conv2d,"[128, 64, 3, 3]","[128, 576]","[128, 576]",False,,,,0,0,73728,1152.0,379821.65625,5.136035919189453,5.151660919189453,,,,2.1458672563312575e-06,0.035206299275159836,0.0012409823248162866,0.1755
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",False,,,,0,0,147456,2304.0,753549.125,5.0947070651584205,5.1103320651584205,,,,1.4415498981179553e-06,0.03527643904089928,0.001246092957444489,0.5034
layer2.0.downsample.0,Conv2d,"[128, 64, 1, 1]","[128, 64]","[128, 64]",False,,,,0,0,8192,128.0,41599.8828125,5.062485694885254,5.078110694885254,,,,6.212501830304973e-06,0.03527245298027992,0.0012456646654754877,0.358
layer2.1.conv1,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",False,,,,0,0,147456,2304.0,758576.75,5.128802829318577,5.144427829318577,,,,1.4455712289418443e-06,0.035150881856679916,0.0012380518019199371,0.399
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",False,,,,0,0,147456,2304.0,761397.375,5.147931416829427,5.163556416829427,,,,1.125788685385487e-06,0.03527621179819107,0.0012466340558603406,0.3714
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",False,,,,0,0,294912,2304.0,1516961.25,5.135963439941406,5.143775939941406,,,,1.0515640269659343e-06,0.035263966768980026,0.0012463022721931338,0.3793
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",False,,,,0,0,589824,4608.0,3033644.75,5.135492536756727,5.143305036756727,,,,7.803204198353342e-07,0.03525206446647644,0.001243926351889968,0.5257
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",False,,,,0,0,32768,256.0,168809.265625,5.1438374519348145,5.1516499519348145,,,,1.3524498854167177e-06,0.0352424718439579,0.00124610704369843,0.239
layer3.1.conv1,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",False,,,,0,0,589824,4608.0,3041703.5,5.149155510796441,5.156968010796441,,,,6.212074481481977e-07,0.03515057638287544,0.0012423826847225428,0.2461
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",False,,,,0,0,589824,4608.0,3046891.25,5.157950931125217,5.165763431125217,,,,5.30422937572439e-07,0.035149019211530685,0.0012414578814059496,0.9424
layer4.0.conv1,Conv2d,"[512, 256, 3, 3]","[512, 2304]","[512, 2304]",False,,,,0,0,1179648,4608.0,6098207.0,5.1656078762478295,5.1695141262478295,,,,4.915240197078674e-07,0.035168785601854324,0.0012445024913176894,0.7472
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",False,,,,0,0,2359296,9216.0,12188703.0,5.162339528401692,5.166245778401692,,,,3.7333842328735045e-07,0.035169072449207306,0.0012438398553058505,0.7379
layer4.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",False,,,,0,0,131072,512.0,671225.3125,5.117136478424072,5.121042728424072,,,,1.3381823009694926e-06,0.03527522459626198,0.0012451569782570004,0.4898
layer4.1.conv1,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",False,,,,0,0,2359296,9216.0,12211196.0,5.171873304578993,5.175779554578993,,,,3.9555237663080334e-07,0.03499559313058853,0.0012443624436855316,0.5447
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",False,,,,0,0,2359296,9216.0,12206478.0,5.169873555501302,5.173779805501302,,,,2.16943845998685e-07,0.035281285643577576,0.0012448277557268739,1.1554
fc,Linear,"[1000, 512]","[1000, 512]","[1008, 512]",False,,,,8,0,512000,1024.0,2641547.5,5.116341727120536,5.1592724609375,,,,5.919452178204665e-06,0.03502789884805679,0.0012363344430923462,0.7862
