iter,Test Loss,Test MSE,Best Loss,Best MSE
420000,6.161083037841309e-05,6.16108299927624e-05,5.645384857052704e-05,5.645384810476143e-05
430000,5.638554939559981e-05,5.638554898825217e-05,5.638554939559981e-05,5.638554898825217e-05
440000,9.063619284643209e-05,9.063619143697137e-05,5.638554939559981e-05,5.638554898825217e-05
450000,8.605972373334226e-05,8.605972285881393e-05,5.638554939559981e-05,5.638554898825217e-05
460000,6.62728174465883e-05,6.627281663082804e-05,5.638554939559981e-05,5.638554898825217e-05
470000,5.357447148344363e-05,5.3574471056655426e-05,5.357447148344363e-05,5.3574471056655426e-05
480000,6.631645534434938e-05,6.631645469522728e-05,5.357447148344363e-05,5.3574471056655426e-05
490000,5.618171359583357e-05,5.618171309204798e-05,5.357447148344363e-05,5.3574471056655426e-05
500000,6.13068215761814e-05,6.130682123723963e-05,5.357447148344363e-05,5.3574471056655426e-05
510000,5.361541768979805e-05,5.3615417267442164e-05,5.357447148344363e-05,5.3574471056655426e-05
520000,5.656615708539903e-05,5.65661565080947e-05,5.357447148344363e-05,5.3574471056655426e-05
530000,5.7931659845053215e-05,5.793165943297433e-05,5.357447148344363e-05,5.3574471056655426e-05
540000,6.25656970369164e-05,6.256569637322226e-05,5.357447148344363e-05,5.3574471056655426e-05
550000,0.00013374626762015395,0.0001337462669980569,5.357447148344363e-05,5.3574471056655426e-05
560000,5.5518532728456196e-05,5.5518532331130286e-05,5.357447148344363e-05,5.3574471056655426e-05
570000,5.294592022983124e-05,5.294591984846703e-05,5.294592022983124e-05,5.294591984846703e-05
580000,6.831580160451267e-05,6.831580105023969e-05,5.294592022983124e-05,5.294591984846703e-05
590000,5.193364011392987e-05,5.193363968037254e-05,5.193364011392987e-05,5.193363968037254e-05
600000,6.825188006860117e-05,6.82518796006356e-05,5.193364011392987e-05,5.193363968037254e-05
610000,5.346266193737392e-05,5.346266147361973e-05,5.193364011392987e-05,5.193363968037254e-05
620000,5.489142638816702e-05,5.489142592863963e-05,5.193364011392987e-05,5.193363968037254e-05
630000,7.247850253315846e-05,7.247850251449694e-05,5.193364011392987e-05,5.193363968037254e-05
640000,5.4392970270782824e-05,5.439296988532078e-05,5.193364011392987e-05,5.193363968037254e-05
650000,5.3340218637458745e-05,5.334021828609692e-05,5.193364011392987e-05,5.193363968037254e-05
660000,5.236060341485427e-05,5.236060303481534e-05,5.193364011392987e-05,5.193363968037254e-05
670000,6.89833851356525e-05,6.898338467016385e-05,5.193364011392987e-05,5.193363968037254e-05
680000,5.201292077617836e-05,5.2012920402897584e-05,5.193364011392987e-05,5.193363968037254e-05
690000,6.626118497115385e-05,6.626118455397782e-05,5.193364011392987e-05,5.193363968037254e-05
700000,5.5244887926164664e-05,5.524488751670167e-05,5.193364011392987e-05,5.193363968037254e-05
710000,5.358804891147883e-05,5.358804845769387e-05,5.193364011392987e-05,5.193363968037254e-05
720000,5.8466020514970296e-05,5.8466020236101964e-05,5.193364011392987e-05,5.193363968037254e-05
730000,6.574552933489031e-05,6.574552840369222e-05,5.193364011392987e-05,5.193363968037254e-05
740000,6.556818068747816e-05,6.556818015032487e-05,5.193364011392987e-05,5.193363968037254e-05
750000,5.102099593204912e-05,5.102099552620643e-05,5.102099593204912e-05,5.102099552620643e-05
760000,0.000325327457127969,0.00032532744463027133,5.102099593204912e-05,5.102099552620643e-05
770000,5.516488651755935e-05,5.516488600995104e-05,5.102099593204912e-05,5.102099552620643e-05
780000,5.9333128474463594e-05,5.933312799657022e-05,5.102099593204912e-05,5.102099552620643e-05
790000,5.3694443387030336e-05,5.369444299367612e-05,5.102099593204912e-05,5.102099552620643e-05
800000,5.535381200752454e-05,5.535381141236282e-05,5.102099593204912e-05,5.102099552620643e-05
810000,5.331444805051433e-05,5.331444760248473e-05,5.102099593204912e-05,5.102099552620643e-05
820000,5.4874187288078245e-05,5.487418681840415e-05,5.102099593204912e-05,5.102099552620643e-05
830000,5.680477511668869e-05,5.680477459635045e-05,5.102099593204912e-05,5.102099552620643e-05
840000,5.42462631192393e-05,5.424626268262538e-05,5.102099593204912e-05,5.102099552620643e-05
850000,5.42873244276052e-05,5.4287323869771995e-05,5.102099593204912e-05,5.102099552620643e-05
860000,5.1645616299538236e-05,5.164561585419443e-05,5.102099593204912e-05,5.102099552620643e-05
870000,5.360516338259913e-05,5.360516294207095e-05,5.102099593204912e-05,5.102099552620643e-05
880000,5.150299144952442e-05,5.150299106624146e-05,5.102099593204912e-05,5.102099552620643e-05
890000,5.2153646794067754e-05,5.2153646369281104e-05,5.102099593204912e-05,5.102099552620643e-05
900000,5.1852082295226864e-05,5.185208187989726e-05,5.102099593204912e-05,5.102099552620643e-05
910000,5.2033935893632586e-05,5.20339355267686e-05,5.102099593204912e-05,5.102099552620643e-05
920000,5.22388871631847e-05,5.223888682804795e-05,5.102099593204912e-05,5.102099552620643e-05
930000,5.271310541229468e-05,5.2713104995351045e-05,5.102099593204912e-05,5.102099552620643e-05
940000,5.263013081821555e-05,5.263013047619958e-05,5.102099593204912e-05,5.102099552620643e-05
