module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,26236.771484375,2.530934715270996,2.7887724792065263,,,,0.005803825333714485,0.28295665979385376,0.08006470650434494,1.1922
layer1.0.conv1,Conv2d,"[64, 64, 1, 1]","[64, 64]","[64, 64]",True,64,1605632,16,0,0,4096,128.0,9969.486328125,2.4027066230773926,2.4339566230773926,,,,0.0017032672185450792,0.2450893074274063,0.060554783791303635,0.7546
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,92340.21875,2.473638746473524,2.504888746473524,,,,0.0003337593807373196,0.2387268990278244,0.0570368655025959,1.047
layer1.0.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,41987.33203125,2.5548908710479736,2.5627033710479736,,,,0.0006600449560210109,0.2755619287490845,0.07600730657577515,0.5948
layer1.0.downsample.0,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,40257.75390625,2.4493257999420166,2.4571382999420166,,,,0.0011837193742394447,0.2426900416612625,0.059098951518535614,0.2923
layer1.1.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,42311.3671875,2.5512309074401855,2.5824809074401855,,,,0.0005096537061035633,0.2654950022697449,0.07059630006551743,0.6784
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,94075.53125,2.5207121107313366,2.5519621107313366,,,,0.0003108285600319505,0.23407474160194397,0.05479073524475098,0.818
layer1.1.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,41169.84375,2.504995346069336,2.512807846069336,,,,0.00037521618651226163,0.2170247882604599,0.04731971025466919,0.3075
layer1.2.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,43223.4140625,2.6068978309631348,2.6381478309631348,,,,0.0003498915466479957,0.24280422925949097,0.05905278027057648,0.8031
layer1.2.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,96873.96875,2.596624586317274,2.627874586317274,,,,0.0002516434760764241,0.230727419257164,0.05324054881930351,1.3774
layer1.2.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,41407.9375,2.5195274353027344,2.5273399353027344,,,,0.0003097834123764187,0.2243133932352066,0.050638895481824875,0.3854
layer2.0.conv1,Conv2d,"[128, 256, 1, 1]","[128, 256]","[128, 256]",True,256,1605632,16,0,0,32768,512.0,84240.265625,2.5551838874816895,2.5708088874816895,,,,0.00044434875599108636,0.23314571380615234,0.054544419050216675,0.4425
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,386046.1875,2.6024182637532554,2.6180432637532554,,,,0.00011165172327309847,0.22305893898010254,0.04977019876241684,2.5767
layer2.0.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,164688.390625,2.5090391635894775,2.5129454135894775,,,,0.00020044442499056458,0.21998457610607147,0.048395417630672455,0.8765
layer2.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,401408,16,0,0,131072,512.0,318301.71875,2.4245431423187256,2.4284493923187256,,,,0.00012071261880919337,0.23102353513240814,0.053475044667720795,1.0562
layer2.1.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,169686.6875,2.5735883712768555,2.5892133712768555,,,,0.0001912816660478711,0.2983990013599396,0.08912605047225952,0.8851
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,372479.59375,2.5104139116075306,2.5260389116075306,,,,0.00012337295629549772,0.2329355925321579,0.05426435545086861,2.018
layer2.1.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,163261.015625,2.4872591495513916,2.4911653995513916,,,,0.0001635125809116289,0.221848264336586,0.0493946447968483,0.5478
layer2.2.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,167589.0625,2.541581153869629,2.557206153869629,,,,0.00017388183914590627,0.25054705142974854,0.06280381232500076,1.1239
layer2.2.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,377853.96875,2.5468612247043185,2.5624862247043185,,,,9.384470467921346e-05,0.22351104021072388,0.050054676830768585,2.857
layer2.2.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,163560.390625,2.4918272495269775,2.4957334995269775,,,,0.00013174347986932844,0.21867989003658295,0.0478842556476593,0.8515
layer2.3.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,170339.03125,2.5835423469543457,2.5991673469543457,,,,0.00015278068894986063,0.23883472383022308,0.05708913505077362,0.743
layer2.3.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,385685.375,2.5999713473849826,2.6155963473849826,,,,9.305555431637913e-05,0.22704198956489563,0.051603127270936966,2.8545
layer2.3.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,167463.9375,2.5513906478881836,2.5552968978881836,,,,0.00011856752098537982,0.21403473615646362,0.046061549335718155,0.7196
layer3.0.conv1,Conv2d,"[256, 512, 1, 1]","[256, 512]","[256, 512]",True,512,401408,16,0,0,131072,1024.0,336064.21875,2.5561540126800537,2.5639665126800537,,,,0.00019363948376849294,0.22497302293777466,0.05064867436885834,1.1591
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1534429.25,2.5936910841200085,2.6015035841200085,,,,5.4072472266852856e-05,0.22367878258228302,0.05003742501139641,9.1798
layer3.0.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,678412.125,2.5859837532043457,2.5879368782043457,,,,0.00011287698725936934,0.23024345934391022,0.05303388833999634,1.8639
layer3.0.downsample.0,Conv2d,"[1024, 512, 1, 1]","[1024, 512]","[1024, 512]",True,512,100352,16,0,0,524288,1024.0,1322918.5,2.5213136672973633,2.5232667922973633,,,,4.30769614467863e-05,0.22539055347442627,0.050867266952991486,8.4344
layer3.1.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,677265.0,2.5757484436035156,2.5835609436035156,,,,6.410801142919809e-05,0.25334635376930237,0.06427282094955444,5.8504
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1517822.5,2.565535651312934,2.573348151312934,,,,4.460251147975214e-05,0.23366326093673706,0.05467095226049423,33.7993
layer3.1.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,665129.9375,2.535316228866577,2.537269353866577,,,,6.868159107398242e-05,0.21986234188079834,0.04852190241217613,6.5007
layer3.2.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,674070.5625,2.5635626316070557,2.5713751316070557,,,,5.1297487516421825e-05,0.23460696637630463,0.05513377860188484,8.6997
layer3.2.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1538020.25,2.599779340955946,2.607591840955946,,,,4.010347038274631e-05,0.2276778370141983,0.05196884274482727,34.3062
layer3.2.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,672901.0625,2.5649607181549072,2.5669138431549072,,,,5.398362918640487e-05,0.2186594307422638,0.04796605557203293,5.7033
layer3.3.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,678778.5625,2.581522226333618,2.589334726333618,,,,5.918009264860302e-05,0.22680087387561798,0.051500797271728516,8.2033
layer3.3.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1533924.25,2.592834896511502,2.600647396511502,,,,3.630510764196515e-05,0.22167366743087769,0.04924255982041359,12.2749
layer3.3.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,679693.4375,2.590871572494507,2.592824697494507,,,,5.619182775262743e-05,0.219143807888031,0.048237040638923645,1.0527
layer3.4.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,679418.875,2.5839648246765137,2.5917773246765137,,,,5.5879012506920844e-05,0.2228020578622818,0.04972481727600098,6.6708
layer3.4.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1552291.5,2.6239751180013022,2.6317876180013022,,,,3.703367474372499e-05,0.2253440022468567,0.050984032452106476,16.8343
layer3.4.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,673876.3125,2.568681001663208,2.570634126663208,,,,5.5087068176362664e-05,0.2181062251329422,0.04778560996055603,2.3618
layer3.5.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,688643.5,2.6191539764404297,2.6269664764404297,,,,6.418801785912365e-05,0.22147853672504425,0.04917118698358536,13.9458
layer3.5.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1557026.0,2.6320020887586804,2.6398145887586804,,,,3.445967013249174e-05,0.22171343863010406,0.049353376030921936,49.7046
layer3.5.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,687486.0625,2.620598077774048,2.622551202774048,,,,6.424325692933053e-05,0.21844705939292908,0.04825759679079056,4.207
layer4.0.conv1,Conv2d,"[512, 1024, 1, 1]","[512, 1024]","[512, 1024]",True,1024,100352,16,0,0,524288,2048.0,1384153.875,2.636157751083374,2.640064001083374,,,,8.560747664887458e-05,0.21834120154380798,0.04776262491941452,16.1876
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,6315060.5,2.6727653079562717,2.6766715579562717,,,,2.8426222343114205e-05,0.23071353137493134,0.05335627868771553,121.6997
layer4.0.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,2796507.25,2.665980577468872,2.666957139968872,,,,6.262433453230187e-05,0.22027437388896942,0.04892314225435257,36.3698
layer4.0.downsample.0,Conv2d,"[2048, 1024, 1, 1]","[2048, 1024]","[2048, 1024]",True,1024,25088,16,0,0,2097152,2048.0,5547133.0,2.6441025733947754,2.6450791358947754,,,,2.8804250177927315e-05,0.2200353741645813,0.048554763197898865,117.4492
layer4.1.conv1,Conv2d,"[512, 2048, 1, 1]","[512, 2048]","[512, 2048]",True,2048,25088,16,0,0,1048576,4096.0,2768807.5,2.636634349822998,2.640540599822998,,,,3.8457754271803424e-05,0.2214079201221466,0.049453020095825195,56.2578
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,6241375.5,2.641533533732096,2.645439783732096,,,,2.3169141059042886e-05,0.22973306477069855,0.05315129831433296,108.6875
layer4.1.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,2741687.75,2.6137006282806396,2.6146771907806396,,,,4.837188680539839e-05,0.21988947689533234,0.04887127876281738,29.4886
layer4.2.conv1,Conv2d,"[512, 2048, 1, 1]","[512, 2048]","[512, 2048]",True,2048,25088,16,0,0,1048576,4096.0,2605208.0,2.4806137084960938,2.4845199584960938,,,,3.645589094958268e-05,0.2209620624780655,0.04948967695236206,57.5459
layer4.2.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,6198738.5,2.623461617363824,2.627367867363824,,,,1.879290721262805e-05,0.2396296113729477,0.058253176510334015,117.72
layer4.2.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,2766971.75,2.6378133296966553,2.6387898921966553,,,,4.18427080148831e-05,0.22901882231235504,0.05541796609759331,24.3966
fc,Linear,"[1000, 2048]","[1000, 2048]","[1008, 2048]",True,2048,512,16,8,0,2048000,4096.0,5045239.0,2.441959926060268,2.46349560546875,,,,0.0004677649703808129,0.5338538885116577,0.28618961572647095,72.6818
