module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",True,1152,100352,16,0,0,294912,2304.0,856093.6875,2.895065943400065,2.902878443400065,,,,2.937771932920441e-05,0.1863899976015091,0.03481815382838249,2.7502
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1720593.625,2.9093180762396917,2.9171305762396917,,,,2.138368108717259e-05,0.1845395565032959,0.03408820554614067,12.2223
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",True,128,100352,16,0,0,32768,256.0,94524.109375,2.8768343925476074,2.8846468925476074,,,,3.464156179688871e-05,0.1783628612756729,0.03191769868135452,0.6477
layer3.1.conv1,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1723850.375,2.9148396386040583,2.9226521386040583,,,,1.8731458112597466e-05,0.19301889836788177,0.03746194764971733,11.3398
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1734962.75,2.9336797926161022,2.9414922926161022,,,,1.4605862816097215e-05,0.18444471061229706,0.03418510779738426,14.6545
layer4.0.conv1,Conv2d,"[512, 256, 3, 3]","[512, 2304]","[512, 2304]",True,2304,25088,16,0,0,1179648,4608.0,3481531.5,2.947424570719401,2.951330820719401,,,,1.5062217244121712e-05,0.19468365609645844,0.03813641518354416,22.8672
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,6965505.5,2.9484598371717663,2.9523660871717663,,,,1.0427729648654349e-05,0.18586823344230652,0.03474174067378044,138.7072
layer4.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,25088,16,0,0,131072,512.0,379715.4375,2.893092632293701,2.896998882293701,,,,3.4093020076397806e-05,0.17805115878582,0.03172300010919571,26.8983
layer4.1.conv1,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,6994839.5,2.9608932071261935,2.9647994571261935,,,,1.1420014743634965e-05,0.1880376935005188,0.03592606261372566,111.9258
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,6932385.5,2.9344217512342663,2.9383280012342663,,,,6.360337465594057e-06,0.19103416800498962,0.03649572655558586,329.1553
fc,Linear,"[1000, 512]","[1000, 512]","[1008, 512]",True,512,512,16,8,0,512000,1024.0,1513367.25,2.9303525894407243,2.95579541015625,,,,0.00045810078154318035,0.3081439137458801,0.09499818086624146,83.1168
