iter,Test Loss,Test MSE,Best Loss,Best MSE
1,2.267226410638541,2.8232839119060995,2.267226410638541,2.8232839119060995
10000,0.2608296968074283,0.30130861222538247,0.2608296968074283,0.30130861222538247
20000,0.03589026412426028,0.060829469813619294,0.03589026412426028,0.060829469813619294
30000,0.009603813918947707,0.011227723089322796,0.009603813918947707,0.011227723089322796
40000,0.003981959232125519,0.005373683807617621,0.003981959232125519,0.005373683807617621
50000,0.0015339293134213677,0.0022160240411262014,0.0015339293134213677,0.0022160240411262014
60000,0.002939197694830909,0.003555161992935489,0.0015339293134213677,0.0022160240411262014
70000,0.0003159921158389807,0.0074568573350960645,0.0003159921158389807,0.0022160240411262014
80000,0.0006135544095996011,0.001509263947142804,0.0003159921158389807,0.001509263947142804
90000,0.0002876427311844054,0.001067135958000752,0.0002876427311844054,0.001067135958000752
100000,0.001842632391798361,0.002518597715710591,0.0002876427311844054,0.001067135958000752
110000,0.0012860194580391635,0.0013017511163295288,0.0002876427311844054,0.001067135958000752
120000,0.00033882662112603155,0.0018360401435703918,0.0002876427311844054,0.001067135958000752
130000,0.0009733414872417825,0.004049952340631114,0.0002876427311844054,0.001067135958000752
140000,0.001953701515751618,0.004756677955408085,0.0002876427311844054,0.001067135958000752
150000,0.00022549875249387697,0.0007378360746733946,0.00022549875249387697,0.0007378360746733946
160000,0.0002465204823233762,0.001391674154608764,0.00022549875249387697,0.0007378360746733946
170000,0.00014577072118072466,0.004081933479341569,0.00014577072118072466,0.0007378360746733946
180000,0.005562133108338912,0.01837799498921948,0.00014577072118072466,0.0007378360746733946
190000,0.0015984455345035258,0.0009217024984322102,0.00014577072118072466,0.0007378360746733946
200000,0.00033296557420408137,0.0009628545953609211,0.00014577072118072466,0.0007378360746733946
210000,0.00022968922162704076,0.0007277738649597929,0.00014577072118072466,0.0007277738649597929
220000,0.0001340166821122466,0.001368315083905876,0.0001340166821122466,0.0007277738649597929
