iter,Test Loss,Test MSE,Best Loss,Best MSE
1,1.4508088663816452,1.4508088539474044,1.4508088663816452,1.4508088539474044
10000,0.027366971566341818,0.027366971262906076,0.027366971566341818,0.027366971262906076
20000,0.004163828082382679,0.004163828022390134,0.004163828082382679,0.004163828022390134
30000,0.002082213857851457,0.002082213839846964,0.002082213857851457,0.002082213839846964
40000,0.001105762758787023,0.0011057627542739585,0.001105762758787023,0.0011057627542739585
50000,0.00027777048576172093,0.00027777048305696806,0.00027777048576172093,0.00027777048305696806
60000,0.00037434455640322995,0.0003743445547439922,0.00027777048576172093,0.00027777048305696806
70000,0.00020072690890083323,0.00020072690767902133,0.00020072690890083323,0.00020072690767902133
80000,0.00042594110956997613,0.00042594110757129605,0.00020072690890083323,0.00020072690767902133
90000,0.00018025884094095092,0.0001802588383775298,0.00018025884094095092,0.0001802588383775298
100000,0.00011384442794587812,0.00011384442636920203,0.00011384442794587812,0.00011384442636920203
110000,0.00047069782316975763,0.00047069781893204415,0.00011384442794587812,0.00011384442636920203
120000,0.00012643142661909222,0.00012643142573713658,0.00011384442794587812,0.00011384442636920203
130000,0.0001221214682318532,0.00012212146728005123,0.00011384442794587812,0.00011384442636920203
140000,0.00020018017891561613,0.00020018017882585796,0.00011384442794587812,0.00011384442636920203
150000,9.674873545645823e-05,9.674873392471499e-05,9.674873545645823e-05,9.674873392471499e-05
160000,0.00012389928715128917,0.00012389928633782204,9.674873545645823e-05,9.674873392471499e-05
170000,9.222385813791334e-05,9.222385735402194e-05,9.222385813791334e-05,9.222385735402194e-05
180000,9.688306404495962e-05,9.688306342009598e-05,9.222385813791334e-05,9.222385735402194e-05
190000,0.00010965767580273678,0.0001096576754816616,9.222385813791334e-05,9.222385735402194e-05
200000,9.778586881657248e-05,9.778586812428043e-05,9.222385813791334e-05,9.222385735402194e-05
210000,8.212113657282315e-05,8.212113582610782e-05,8.212113657282315e-05,8.212113582610782e-05
220000,8.845208177535824e-05,8.845208151539843e-05,8.212113657282315e-05,8.212113582610782e-05
