iter,Test BPP,Test MSE,TEST loss,Best Loss,Best BPP,Best MSE
1,5.4375,2.7528879556973185,2758.3010725097656,2758.3010725097656,5.4375,2.7528879556973185
10000,4.367890625,0.04182215632419814,46.16048909950256,46.16048909950256,4.367890625,0.04182215632419814
20000,4.884546875,0.028983734614143917,33.83896074390412,33.83896074390412,4.367890625,0.028983734614143917
30000,5.0815,0.023041229403505923,28.096511192321778,28.096511192321778,4.367890625,0.023041229403505923
40000,5.16528125,0.020591735743140292,25.732165884017945,25.732165884017945,4.367890625,0.020591735743140292
50000,5.201828125,0.01895295306336577,24.130051666259767,24.130051666259767,4.367890625,0.01895295306336577
60000,5.222125,0.01698227521847115,22.179463636398314,22.179463636398314,4.367890625,0.01698227521847115
70000,5.229453125,0.01572135925928536,20.92456211566925,20.92456211566925,4.367890625,0.01572135925928536
80000,5.241046875,0.014842508802824107,20.056304502010345,20.056304502010345,4.367890625,0.014842508802824107
90000,5.25309375,0.01430631546783471,19.530703438282014,19.530703438282014,4.367890625,0.01430631546783471
100000,5.26215625,0.013922539159542485,19.155056455135345,19.155056455135345,4.367890625,0.013922539159542485
110000,5.269390625,0.013439522229971817,18.678116892814636,18.678116892814636,4.367890625,0.013439522229971817
120000,5.27234375,0.013030909142245863,18.272255702972412,18.272255702972412,4.367890625,0.013030909142245863
130000,5.275734375,0.012973069859118608,18.217603904247284,18.217603904247284,4.367890625,0.012973069859118608
140000,5.277546875,0.01260841246188983,17.854580110549925,17.854580110549925,4.367890625,0.01260841246188983
150000,5.279515625,0.01252670118957786,17.774521630764006,17.774521630764006,4.367890625,0.01252670118957786
160000,5.28171875,0.012570234813447635,17.81997851514816,17.774521630764006,4.367890625,0.01252670118957786
170000,5.283359375,0.012164170618349809,17.41547362804413,17.41547362804413,4.367890625,0.012164170618349809
180000,5.28178125,0.011707390977733661,16.957198601722716,16.957198601722716,4.367890625,0.011707390977733661
190000,5.284546875,0.01167549405160513,16.92812067747116,16.92812067747116,4.367890625,0.01167549405160513
200000,5.286421875,0.011725333433038426,16.979795407772063,16.92812067747116,4.367890625,0.01167549405160513
210000,5.284375,0.011705784516458276,16.95796138572693,16.92812067747116,4.367890625,0.01167549405160513
220000,5.287390625,0.011247358585768384,16.502573320865633,16.502573320865633,4.367890625,0.011247358585768384
230000,5.2906875,0.011276066501255384,16.534168053627013,16.502573320865633,4.367890625,0.011247358585768384
240000,5.290296875,0.01127725861262328,16.535028287887574,16.502573320865633,4.367890625,0.011247358585768384
250000,5.289046875,0.011277720027496814,16.534035078048706,16.502573320865633,4.367890625,0.011247358585768384
260000,5.29046875,0.010856959540133939,16.114661625862123,16.114661625862123,4.367890625,0.010856959540133939
270000,5.289953125,0.01085475735108722,16.11205310535431,16.11205310535431,4.367890625,0.01085475735108722
280000,5.290203125,0.01084304950391369,16.100248658180238,16.100248658180238,4.367890625,0.01084304950391369
290000,5.297421875,0.010021153611303698,15.284485499858857,15.284485499858857,4.367890625,0.010021153611303698
300000,5.296421875,0.009666882734928436,14.930287993431092,14.930287993431092,4.367890625,0.009666882734928436
310000,5.30175,0.00923749762110111,14.505687359809876,14.505687359809876,4.367890625,0.00923749762110111
320000,5.298109375,0.009181754603822702,14.446287390708923,14.446287390708923,4.367890625,0.009181754603822702
330000,5.3015,0.00872115216520248,13.989323746681213,13.989323746681213,4.367890625,0.00872115216520248
340000,5.301921875,0.008356564819776905,13.62509865474701,13.62509865474701,4.367890625,0.008356564819776905
350000,5.304515625,0.007941222084875937,13.212293061256409,13.212293061256409,4.367890625,0.007941222084875937
360000,5.314296875,0.007055110761538529,12.33587317276001,12.33587317276001,4.367890625,0.007055110761538529
370000,5.310703125,0.00708994844818074,12.36713374710083,12.33587317276001,4.367890625,0.007055110761538529
380000,5.311796875,0.0066868060124096,11.965070349216461,11.965070349216461,4.367890625,0.0066868060124096
390000,5.3199375,0.005912888905509344,11.19887379026413,11.19887379026413,4.367890625,0.005912888905509344
400000,5.314703125,0.0058317567808306115,11.112811378479003,11.112811378479003,4.367890625,0.0058317567808306115
410000,5.322875,0.005367694966804327,10.656932468414306,10.656932468414306,4.367890625,0.005367694966804327
420000,5.32640625,0.00496813873175762,10.260963123321533,10.260963123321533,4.367890625,0.00496813873175762
430000,5.334375,0.004571995046793306,9.872102081775665,9.872102081775665,4.367890625,0.004571995046793306
440000,5.32971875,0.0045244740264581106,9.82023169517517,9.82023169517517,4.367890625,0.0045244740264581106
450000,5.33640625,0.004168431488297833,9.470376777648926,9.470376777648926,4.367890625,0.004168431488297833
460000,5.336921875,0.004167379914282709,9.469823994159698,9.469823994159698,4.367890625,0.004167379914282709
470000,5.33578125,0.004149903804943781,9.451381451129913,9.451381451129913,4.367890625,0.004149903804943781
480000,5.33503125,0.00413337220443157,9.43418852519989,9.43418852519989,4.367890625,0.00413337220443157
490000,5.33646875,0.004131854544734642,9.434055196762085,9.434055196762085,4.367890625,0.004131854544734642
500000,5.334421875,0.004137147089351056,9.437389649391175,9.434055196762085,4.367890625,0.004131854544734642
510000,5.336015625,0.004152415568213195,9.454447888374329,9.434055196762085,4.367890625,0.004131854544734642
520000,5.33453125,0.0041321455020853735,9.432677024364471,9.432677024364471,4.367890625,0.004131854544734642
530000,5.33309375,0.004159004476598228,9.45793180179596,9.432677024364471,4.367890625,0.004131854544734642
540000,5.33334375,0.004183481086033744,9.482526592731476,9.432677024364471,4.367890625,0.004131854544734642
550000,5.33496875,0.004181638537725954,9.482471718788148,9.432677024364471,4.367890625,0.004131854544734642
