iter,Test Loss,Test MSE,Best Loss,Best MSE
1,1.4627693736553191,1.46276936301266,1.4627693736553191,1.46276936301266
10000,0.05566920016054064,0.05566919974987087,0.05566920016054064,0.05566919974987087
20000,0.04467196198459715,0.044671961613039164,0.04467196198459715,0.044671961613039164
30000,0.044204736701212825,0.04420473638877852,0.044204736701212825,0.04420473638877852
40000,0.0441605059155263,0.0441605056552447,0.0441605059155263,0.0441605056552447
50000,0.04458579885959625,0.044585798440477796,0.0441605059155263,0.0441605056552447
60000,0.04444904066622257,0.04444904029555406,0.0441605059155263,0.0441605056552447
70000,0.04240191800426692,0.04240191758856998,0.04240191800426692,0.04240191758856998
80000,0.042140830317977815,0.04214083002956918,0.042140830317977815,0.04214083002956918
90000,0.04161456758668646,0.041614567277815026,0.04161456758668646,0.041614567277815026
100000,0.04232370806578547,0.042323707896831445,0.04161456758668646,0.041614567277815026
110000,0.04342713884683326,0.04342713849092343,0.04161456758668646,0.041614567277815026
120000,0.041784505388699475,0.04178450506963514,0.04161456758668646,0.041614567277815026
130000,0.042332886651158336,0.04233288632166939,0.04161456758668646,0.041614567277815026
140000,0.04140703051257878,0.04140703024704827,0.04140703051257878,0.04140703024704827
150000,0.04129650994669646,0.04129650962053892,0.04129650994669646,0.04129650962053892
160000,0.04077821478387341,0.0407782144437176,0.04077821478387341,0.0407782144437176
170000,0.04190378728788346,0.04190378701064937,0.04077821478387341,0.0407782144437176
180000,0.042271625878289344,0.04227162560548708,0.04077821478387341,0.0407782144437176
190000,0.04132109503215179,0.04132109470740018,0.04077821478387341,0.0407782144437176
200000,0.04154715891228989,0.04154715861452171,0.04077821478387341,0.0407782144437176
210000,0.041721711475402115,0.041721711031614435,0.04077821478387341,0.0407782144437176
220000,0.04355278922058642,0.04355278897504658,0.04077821478387341,0.0407782144437176
230000,0.04416962970746681,0.04416962932852114,0.04077821478387341,0.0407782144437176
240000,0.04349811170250177,0.043498111338083206,0.04077821478387341,0.0407782144437176
250000,0.043636898886878044,0.04363689863071034,0.04077821478387341,0.0407782144437176
260000,0.04232225928874686,0.042322258949172575,0.04077821478387341,0.0407782144437176
270000,0.04294141889875755,0.04294141854530298,0.04077821478387341,0.0407782144437176
280000,0.041407700746320185,0.04140770047340152,0.04077821478387341,0.0407782144437176
290000,0.04137746731936932,0.04137746699414965,0.04077821478387341,0.0407782144437176
300000,0.04019960875995457,0.04019960840573066,0.04019960875995457,0.04019960840573066
310000,0.042219906221609566,0.04221990596008356,0.04019960875995457,0.04019960840573066
320000,0.041497125358786434,0.041497125004911616,0.04019960875995457,0.04019960840573066
330000,0.04091202121367678,0.04091202078371496,0.04019960875995457,0.04019960840573066
340000,0.04124982750508934,0.04124982725133418,0.04019960875995457,0.04019960840573066
350000,0.042408047158736736,0.042408046781316565,0.04019960875995457,0.04019960840573066
360000,0.041812355822417886,0.04181235542862479,0.04019960875995457,0.04019960840573066
370000,0.041280918002594265,0.04128091768832528,0.04019960875995457,0.04019960840573066
380000,0.0411422839416191,0.04114228368616458,0.04019960875995457,0.04019960840573066
390000,0.041317928200587634,0.04131792793687728,0.04019960875995457,0.04019960840573066
400000,0.041184287968557325,0.04118428763071046,0.04019960875995457,0.04019960840573066
410000,0.04039169842703268,0.0403916981373019,0.04019960875995457,0.04019960840573066
420000,0.040864027959760275,0.0408640277314466,0.04019960875995457,0.04019960840573066
430000,0.04193816177174449,0.0419381614444386,0.04019960875995457,0.04019960840573066
440000,0.04224513699207455,0.0422451368005346,0.04019960875995457,0.04019960840573066
450000,0.04222941001038998,0.04222940968907559,0.04019960875995457,0.04019960840573066
460000,0.041559307245537636,0.04155930692907159,0.04019960875995457,0.04019960840573066
470000,0.041124285665806386,0.04112428529547938,0.04019960875995457,0.04019960840573066
480000,0.039649325074162335,0.039649324767158184,0.039649325074162335,0.039649324767158184
490000,0.041705164064653216,0.041705163759921185,0.039649325074162335,0.039649324767158184
500000,0.042086344053968786,0.042086343708198824,0.039649325074162335,0.039649324767158184
510000,0.04243575727101415,0.04243575690282528,0.039649325074162335,0.039649324767158184
520000,0.04190117224771529,0.041901171856504736,0.039649325074162335,0.039649324767158184
530000,0.04194341363059357,0.041943413316498895,0.039649325074162335,0.039649324767158184
540000,0.04268290124926716,0.04268290094876221,0.039649325074162335,0.039649324767158184
550000,0.04206659275200218,0.042066592434645625,0.039649325074162335,0.039649324767158184
560000,0.04234035425912589,0.04234035401270543,0.039649325074162335,0.039649324767158184
570000,0.04321166530996561,0.043211664979901386,0.039649325074162335,0.039649324767158184
580000,0.04242635117098689,0.042426350868974644,0.039649325074162335,0.039649324767158184
590000,0.04312275350140408,0.0431227530937587,0.039649325074162335,0.039649324767158184
600000,0.043542939086444674,0.0435429387341035,0.039649325074162335,0.039649324767158184
610000,0.04243164058914408,0.04243164028778745,0.039649325074162335,0.039649324767158184
620000,0.043767008926253764,0.04376700850934571,0.039649325074162335,0.039649324767158184
630000,0.04579922422207892,0.04579922388486822,0.039649325074162335,0.039649324767158184
640000,0.04403309310553596,0.044033092764951785,0.039649325074162335,0.039649324767158184
650000,0.04413041387498379,0.04413041354621725,0.039649325074162335,0.039649324767158184
660000,0.045189620800781996,0.045189620530964175,0.039649325074162335,0.039649324767158184
670000,0.043893033751286566,0.04389303336084221,0.039649325074162335,0.039649324767158184
680000,0.04316396462637931,0.043163964317767096,0.039649325074162335,0.039649324767158184
690000,0.04385089385742322,0.04385089346281643,0.039649325074162335,0.039649324767158184
700000,0.04491563467867672,0.04491563445060726,0.039649325074162335,0.039649324767158184
710000,0.04425640759989619,0.04425640720453678,0.039649325074162335,0.039649324767158184
720000,0.045449686819221825,0.04544968641220384,0.039649325074162335,0.039649324767158184
730000,0.04447862651757896,0.04447862614864053,0.039649325074162335,0.039649324767158184
740000,0.044362289879471065,0.04436228958618895,0.039649325074162335,0.039649324767158184
750000,0.04404212657222524,0.04404212627974196,0.039649325074162335,0.039649324767158184
760000,0.04426945583242923,0.044269455613421195,0.039649325074162335,0.039649324767158184
770000,0.044298594415653494,0.04429859405456236,0.039649325074162335,0.039649324767158184
780000,0.04485130414180458,0.04485130368527515,0.039649325074162335,0.039649324767158184
790000,0.04499204871617258,0.04499204848102932,0.039649325074162335,0.039649324767158184
800000,0.045967582819517704,0.04596758244759596,0.039649325074162335,0.039649324767158184
810000,0.04553388846851885,0.04553388806706202,0.039649325074162335,0.039649324767158184
820000,0.04764891282189637,0.04764891253926055,0.039649325074162335,0.039649324767158184
830000,0.04596800908260047,0.0459680086517443,0.039649325074162335,0.039649324767158184
840000,0.047196275840513405,0.04719627540038464,0.039649325074162335,0.039649324767158184
850000,0.046463556624483315,0.04646355612911877,0.039649325074162335,0.039649324767158184
860000,0.046363767188973726,0.04636376686081251,0.039649325074162335,0.039649324767158184
870000,0.04703828836418688,0.04703828798850435,0.039649325074162335,0.039649324767158184
880000,0.044328494393266735,0.04432849404406759,0.039649325074162335,0.039649324767158184
890000,0.044153795506805184,0.04415379511775982,0.039649325074162335,0.039649324767158184
900000,0.043939354488626126,0.043939354123419955,0.039649325074162335,0.039649324767158184
910000,0.0464343529259786,0.04643435257188571,0.039649325074162335,0.039649324767158184
920000,0.044940483720041814,0.04494048334140142,0.039649325074162335,0.039649324767158184
930000,0.04646592872589827,0.046465928469125055,0.039649325074162335,0.039649324767158184
940000,0.0451362410816364,0.04513624075910148,0.039649325074162335,0.039649324767158184
950000,0.04678797277575359,0.04678797249187294,0.039649325074162335,0.039649324767158184
960000,0.044925818339921535,0.0449258179375833,0.039649325074162335,0.039649324767158184
970000,0.04801295274449512,0.048012952426703795,0.039649325074162335,0.039649324767158184
980000,0.04550766703509725,0.045507666609124975,0.039649325074162335,0.039649324767158184
990000,0.045269243047572676,0.04526924278677149,0.039649325074162335,0.039649324767158184
1000000,0.045220240094698966,0.04522023985494609,0.039649325074162335,0.039649324767158184
1010000,0.04608429811429232,0.046084297661421955,0.039649325074162335,0.039649324767158184
1020000,0.04702882967423647,0.04702882934436848,0.039649325074162335,0.039649324767158184
1030000,0.04554513035248965,0.04554512994710063,0.039649325074162335,0.039649324767158184
1040000,0.04544717281404883,0.045447172565450014,0.039649325074162335,0.039649324767158184
1050000,0.04553991684410721,0.04553991652060017,0.039649325074162335,0.039649324767158184
1060000,0.047091510615777224,0.047091510275345735,0.039649325074162335,0.039649324767158184
1070000,0.045861526731867344,0.0458615262390699,0.039649325074162335,0.039649324767158184
1080000,0.045035392690449955,0.045035392284388076,0.039649325074162335,0.039649324767158184
1090000,0.045913229731377216,0.04591322935684801,0.039649325074162335,0.039649324767158184
1100000,0.045547066284809264,0.04554706599256081,0.039649325074162335,0.039649324767158184
