iter,Test Loss,Test MSE,Best Loss,Best MSE
1,1.8363718718886375,1.8378967420838836,1.8363718718886375,1.8378967420838836
50000,0.003215724156354554,0.003199068478648511,0.003215724156354554,0.003199068478648511
100000,0.0002642374617425958,0.0002633124363822746,0.0002642374617425958,0.0002633124363822746
150000,0.000235985566432646,0.00023494586462335622,0.000235985566432646,0.00023494586462335622
200000,0.00023287364495627117,0.00023225172849810981,0.00023287364495627117,0.00023225172849810981
250000,0.00023314461372501681,0.00023249689893888793,0.00023287364495627117,0.00023225172849810981
300000,0.0002475444402807625,0.00024703826060166903,0.00023287364495627117,0.00023225172849810981
350000,0.0002338733431970468,0.0002336400667762599,0.00023287364495627117,0.00023225172849810981
400000,0.0002383954622928286,0.0002382660844860236,0.00023287364495627117,0.00023225172849810981
450000,0.00023361154095618986,0.00023328863500261137,0.00023287364495627117,0.00023225172849810981
500000,0.00023454747495998163,0.00023437789460064817,0.00023287364495627117,0.00023225172849810981
550000,0.0002347742097772425,0.0002345520724353527,0.00023287364495627117,0.00023225172849810981
600000,0.0002358180583687499,0.00023564145892609846,0.00023287364495627117,0.00023225172849810981
