iter,TEST BPP,TEST MSE,TEST loss,Best Loss,Best BPP,Best MSE
1,5.4375,2.593674145731803,77815.637625,77815.637625,5.4375,2.593674145731803
5000,5.6069375,0.0018931476800294114,61.904223011016846,61.904223011016846,5.4375,0.0018931476800294114
10000,5.910421875,0.001066313723580753,37.52648274230957,37.52648274230957,5.4375,0.001066313723580753
15000,6.087375,0.0007811440962932237,29.221552879333498,29.221552879333498,5.4375,0.0007811440962932237
20000,6.216390625,0.0006282942758715279,24.819820615768432,24.819820615768432,5.4375,0.0006282942758715279
25000,6.29571875,0.0005020768767948679,21.162696907043458,21.162696907043458,5.4375,0.0005020768767948679
30000,6.307609375,0.0005626656381534436,23.053729270935058,21.162696907043458,5.4375,0.0005020768767948679
35000,6.329046875,0.0007384924337298364,28.389982566833496,21.162696907043458,5.4375,0.0005020768767948679
40000,6.352890625,0.0005381059559231124,22.428836067199708,21.162696907043458,5.4375,0.0005020768767948679
45000,6.439734375,0.00035809507678970215,17.127066111564638,17.127066111564638,5.4375,0.00035809507678970215
50000,6.429921875,0.0003128981813953754,15.77665181350708,15.77665181350708,5.4375,0.0003128981813953754
55000,6.481078125,0.0010215955514275132,37.09452557754516,15.77665181350708,5.4375,0.0003128981813953754
60000,6.502140625,0.0002964317060754803,15.36472892665863,15.36472892665863,5.4375,0.0002964317060754803
65000,6.4968125,0.000367226259368401,17.486761661529542,15.36472892665863,5.4375,0.0002964317060754803
70000,6.55715625,0.0002725605020884718,14.707997643470764,14.707997643470764,5.4375,0.0002725605020884718
75000,6.556234375,0.00028986474832555785,15.22588412284851,14.707997643470764,5.4375,0.0002725605020884718
80000,6.58521875,0.0005300753920006628,22.46145495414734,14.707997643470764,5.4375,0.0002725605020884718
85000,6.5645,0.00035984654037540803,17.334986744880677,14.707997643470764,5.4375,0.0002725605020884718
90000,6.582375,0.00028113107781242637,14.991085181236267,14.707997643470764,5.4375,0.0002725605020884718
95000,6.600390625,0.00030641507688496306,15.76848511505127,14.707997643470764,5.4375,0.0002725605020884718
100000,6.631015625,0.00022730804155325383,13.425268739700318,13.425268739700318,5.4375,0.00022730804155325383
105000,6.658453125,0.0002735522668618148,14.839966681480409,13.425268739700318,5.4375,0.00022730804155325383
110000,6.662890625,0.00027100457697224774,14.766628538131714,13.425268739700318,5.4375,0.00022730804155325383
115000,6.684375,0.00021549142711481905,13.122992113113403,13.122992113113403,5.4375,0.00021549142711481905
120000,6.685125,0.00023625065043312947,13.746122467041015,13.122992113113403,5.4375,0.00021549142711481905
125000,6.690171875,0.00027842839776733355,15.016364718437195,13.122992113113403,5.4375,0.00021549142711481905
130000,6.709375,0.0002734727217757001,14.885957954406738,13.122992113113403,5.4375,0.00021549142711481905
135000,6.722921875,0.00023137728415143034,13.636487733840942,13.122992113113403,5.4375,0.00021549142711481905
140000,6.717734375,0.0002770345700997764,14.999129587173462,13.122992113113403,5.4375,0.00021549142711481905
145000,6.761515625,0.00026553660707463126,14.698185284614564,13.122992113113403,5.4375,0.00021549142711481905
150000,6.750484375,0.00022460459425873518,13.45862745666504,13.122992113113403,5.4375,0.00021549142711481905
155000,6.773875,0.0009436205405101727,35.05144577407837,13.122992113113403,5.4375,0.00021549142711481905
160000,6.791359375,0.0002671445715016172,14.774460329055787,13.122992113113403,5.4375,0.00021549142711481905
165000,6.7941875,0.00019401205319631776,12.582445743560791,12.582445743560791,5.4375,0.00019401205319631776
170000,6.76596875,0.0002596291503504631,14.522130463600158,12.582445743560791,5.4375,0.00019401205319631776
175000,6.822578125,0.0002282945302108369,13.638663473129272,12.582445743560791,5.4375,0.00019401205319631776
180000,6.765578125,0.00024750165286805396,14.155611036300659,12.582445743560791,5.4375,0.00019401205319631776
185000,6.737515625,0.0001776467598761727,12.031244338035583,12.031244338035583,5.4375,0.0001776467598761727
190000,6.782828125,0.00030732065183772505,15.967255781173707,12.031244338035583,5.4375,0.0001776467598761727
195000,6.769015625,0.00018063954868946972,12.153324146270752,12.031244338035583,5.4375,0.0001776467598761727
200000,6.74425,0.000259001742210039,14.478419774055482,12.031244338035583,5.4375,0.0001776467598761727
