iter,Test Loss,Test MSE,Best Loss,Best MSE
1,2.775325291156769,2.7753252665006554,2.775325291156769,2.7753252665006554
10000,0.03260395105974749,0.032603950773171166,0.03260395105974749,0.032603950773171166
20000,0.029335696355905383,0.02933569615872033,0.029335696355905383,0.02933569615872033
30000,0.028986470645293593,0.0289864704570398,0.028986470645293593,0.0289864704570398
40000,0.029823897182010114,0.029823896905259186,0.028986470645293593,0.0289864704570398
50000,0.030040999801829456,0.0300409995476487,0.028986470645293593,0.0289864704570398
60000,0.029809835116844624,0.02980983490317183,0.028986470645293593,0.0289864704570398
70000,0.0302161911977455,0.030216190937804092,0.028986470645293593,0.0289864704570398
80000,0.0296147357695736,0.029614735527952178,0.028986470645293593,0.0289864704570398
90000,0.029795695287175475,0.029795695028591786,0.028986470645293593,0.0289864704570398
100000,0.029750074150506407,0.029750073949491754,0.028986470645293593,0.0289864704570398
110000,0.029566298260353504,0.029566298041897823,0.028986470645293593,0.0289864704570398
120000,0.02971112566906959,0.029711125415341738,0.028986470645293593,0.0289864704570398
130000,0.02937607860006392,0.02937607838905087,0.028986470645293593,0.0289864704570398
140000,0.02921911934390664,0.029219119138874178,0.028986470645293593,0.0289864704570398
150000,0.031344814892858265,0.03134481464851291,0.028986470645293593,0.0289864704570398
160000,0.029587688525673003,0.029587688337320357,0.028986470645293593,0.0289864704570398
170000,0.029361196524463593,0.029361196299517472,0.028986470645293593,0.0289864704570398
180000,0.029585499909240753,0.02958549963357264,0.028986470645293593,0.0289864704570398
190000,0.030520626268349588,0.030520626058351565,0.028986470645293593,0.0289864704570398
200000,0.029577773563563822,0.029577773277232197,0.028986470645293593,0.0289864704570398
210000,0.02955808216240257,0.02955808195289624,0.028986470645293593,0.0289864704570398
220000,0.029030124114826323,0.029030123896986604,0.028986470645293593,0.0289864704570398
230000,0.02974692335445434,0.029746923104371624,0.028986470645293593,0.0289864704570398
240000,0.029211987011600285,0.029211986811608918,0.028986470645293593,0.0289864704570398
250000,0.030346617275383323,0.03034661704234986,0.028986470645293593,0.0289864704570398
260000,0.02919670973531902,0.02919670951265676,0.028986470645293593,0.0289864704570398
270000,0.030015565554611386,0.030015565308041874,0.028986470645293593,0.0289864704570398
280000,0.02962761808373034,0.029627617925096005,0.028986470645293593,0.0289864704570398
290000,0.02944512350857258,0.02944512328798325,0.028986470645293593,0.0289864704570398
300000,0.029538049340248108,0.02953804906077377,0.028986470645293593,0.0289864704570398
310000,0.02891548378765583,0.02891548357805642,0.02891548378765583,0.02891548357805642
320000,0.029192831886932252,0.02919283164213733,0.02891548378765583,0.02891548357805642
330000,0.028757538160309196,0.028757537966872897,0.028757538160309196,0.028757537966872897
340000,0.02885077093169093,0.028850770718939576,0.028757538160309196,0.028757537966872897
350000,0.02891946265893057,0.028919462442361845,0.028757538160309196,0.028757537966872897
360000,0.028953221786767243,0.02895322151289546,0.028757538160309196,0.028757537966872897
370000,0.029175457127857952,0.029175456925959513,0.028757538160309196,0.028757537966872897
380000,0.028892582568805666,0.028892582340446036,0.028757538160309196,0.028757537966872897
390000,0.029028479428961872,0.029028479191482725,0.028757538160309196,0.028757537966872897
400000,0.029070733196102084,0.029070732946885846,0.028757538160309196,0.028757537966872897
410000,0.029185652483254672,0.029185652289359806,0.028757538160309196,0.028757537966872897
420000,0.02872227459400892,0.028722274383412197,0.02872227459400892,0.028722274383412197
430000,0.029155712227337063,0.02915571202517476,0.02872227459400892,0.028722274383412197
440000,0.028709385372232644,0.02870938513802289,0.028709385372232644,0.02870938513802289
450000,0.028510189787019045,0.02851018954330419,0.028510189787019045,0.02851018954330419
460000,0.02902619466697797,0.029026194481931313,0.028510189787019045,0.02851018954330419
470000,0.028837858023121953,0.028837857803991732,0.028510189787019045,0.02851018954330419
480000,0.028522488893009724,0.028522488680040595,0.028510189787019045,0.02851018954330419
490000,0.02908482599677518,0.029084825787262503,0.028510189787019045,0.02851018954330419
500000,0.028545641015283764,0.02854564080294873,0.028510189787019045,0.02851018954330419
510000,0.028631314652506262,0.028631314438399297,0.028510189787019045,0.02851018954330419
520000,0.028575513730756938,0.02857551346465547,0.028510189787019045,0.02851018954330419
530000,0.02875344964116812,0.028753449379631372,0.028510189787019045,0.02851018954330419
540000,0.028787676092237233,0.02878767586292709,0.028510189787019045,0.02851018954330419
550000,0.028818137802649288,0.028818137520822552,0.028510189787019045,0.02851018954330419
560000,0.028886051923967898,0.02888605172666022,0.028510189787019045,0.02851018954330419
570000,0.030132925083860757,0.030132924919641934,0.028510189787019045,0.02851018954330419
580000,0.02911383430287242,0.02911383409254653,0.028510189787019045,0.02851018954330419
590000,0.02923694021906704,0.029236939962604087,0.028510189787019045,0.02851018954330419
600000,0.02821196560328826,0.028211965375826535,0.02821196560328826,0.028211965375826535
610000,0.02858296610089019,0.028582965892624997,0.02821196560328826,0.028211965375826535
620000,0.028370041509158908,0.028370041294879078,0.02821196560328826,0.028211965375826535
630000,0.028743760926648973,0.02874376068970825,0.02821196560328826,0.028211965375826535
640000,0.028571807452477515,0.028571807254746673,0.02821196560328826,0.028211965375826535
650000,0.028485089016146957,0.028485088849574194,0.02821196560328826,0.028211965375826535
660000,0.028502753330860286,0.028502753096867624,0.02821196560328826,0.028211965375826535
670000,0.028658254455775023,0.028658254203449442,0.02821196560328826,0.028211965375826535
680000,0.028199233567807822,0.028199233376452568,0.028199233567807822,0.028199233376452568
690000,0.028695163588039578,0.02869516332712429,0.028199233567807822,0.028199233376452568
700000,0.028517373169306665,0.02851737293890402,0.028199233567807822,0.028199233376452568
710000,0.028275208907201886,0.028275208674467565,0.028199233567807822,0.028199233376452568
720000,0.02853391539817676,0.028533915192196023,0.028199233567807822,0.028199233376452568
730000,0.028238137261010706,0.028238137059320458,0.028199233567807822,0.028199233376452568
740000,0.02832950321678072,0.028329503024789107,0.028199233567807822,0.028199233376452568
750000,0.028105638559907675,0.028105638348542166,0.028105638559907675,0.028105638348542166
760000,0.028161179873161017,0.02816117966510679,0.028105638559907675,0.028105638348542166
770000,0.02846123256999999,0.028461232337667647,0.028105638559907675,0.028105638348542166
780000,0.02798882762948051,0.027988827403407218,0.02798882762948051,0.027988827403407218
790000,0.027909691375214606,0.027909691191964264,0.027909691375214606,0.027909691191964264
800000,0.02846162062138319,0.028461620371475153,0.027909691375214606,0.027909691191964264
810000,0.02804032910335809,0.02804032889067377,0.027909691375214606,0.027909691191964264
820000,0.02856788232596591,0.028567882106672323,0.027909691375214606,0.027909691191964264
830000,0.028796873739920556,0.028796873517606503,0.027909691375214606,0.027909691191964264
840000,0.028105835122521967,0.028105834927336495,0.027909691375214606,0.027909691191964264
850000,0.028068439291790127,0.028068439102030853,0.027909691375214606,0.027909691191964264
860000,0.028429184185341,0.02842918396544719,0.027909691375214606,0.027909691191964264
870000,0.02847442240640521,0.028474422167836855,0.027909691375214606,0.027909691191964264
880000,0.028409945966210215,0.028409945745020086,0.027909691375214606,0.027909691191964264
890000,0.028415053063072265,0.02841505282544919,0.027909691375214606,0.027909691191964264
900000,0.027799751110840588,0.027799750887175217,0.027799751110840588,0.027799750887175217
910000,0.028432244030758738,0.0284322438032477,0.027799751110840588,0.027799750887175217
920000,0.028274150918237866,0.02827415071958262,0.027799751110840588,0.027799750887175217
930000,0.02857082040887326,0.028570820133990545,0.027799751110840588,0.027799750887175217
940000,0.02896430935431272,0.028964309154410606,0.027799751110840588,0.027799750887175217
950000,0.02888593792077154,0.028885937643313576,0.027799751110840588,0.027799750887175217
960000,0.028257100777700543,0.028257100543826148,0.027799751110840588,0.027799750887175217
970000,0.028390359558165074,0.02839035938414212,0.027799751110840588,0.027799750887175217
980000,0.02873436874616891,0.028734368528343903,0.027799751110840588,0.027799750887175217
990000,0.029040618028491734,0.02904061783027399,0.027799751110840588,0.027799750887175217
1000000,0.028588539768010377,0.028588539536620734,0.027799751110840588,0.027799750887175217
1010000,0.02863046155218035,0.028630461366679974,0.027799751110840588,0.027799750887175217
1020000,0.028295680339448154,0.028295680109240842,0.027799751110840588,0.027799750887175217
1030000,0.028748947270214556,0.028748947064353478,0.027799751110840588,0.027799750887175217
1040000,0.02861869281437248,0.028618692598690525,0.027799751110840588,0.027799750887175217
1050000,0.02845661307219416,0.028456612838121634,0.027799751110840588,0.027799750887175217
1060000,0.02835448514763266,0.028354484887644655,0.027799751110840588,0.027799750887175217
1070000,0.028132216687314214,0.02813221650986237,0.027799751110840588,0.027799750887175217
1080000,0.02802032583486289,0.028020325617185867,0.027799751110840588,0.027799750887175217
1090000,0.02815731432288885,0.028157314140694563,0.027799751110840588,0.027799750887175217
1100000,0.028295074498746544,0.028295074260958,0.027799751110840588,0.027799750887175217
