iter,TEST BPP,TEST MSE,TEST loss,Best Loss,Best BPP,Best MSE
1,18.5294375,2.236404195184251,133.49091674041748,133.49091674041748,18.5294375,2.236404195184251
5000,3.935125,0.015325217471904807,4.652204204559326,4.652204204559326,3.935125,0.015325217471904807
10000,3.3963125,0.014706767612560106,4.101290061473846,4.101290061473846,3.3963125,0.014706767612560106
15000,3.36325,0.014704420116037011,4.0470197176933285,4.0470197176933285,3.36325,0.014704420116037011
20000,3.361015625,0.014661871157433327,4.042315123796463,4.042315123796463,3.361015625,0.014661871157433327
25000,3.35896875,0.01468034607202496,4.04059385919571,4.04059385919571,3.35896875,0.014661871157433327
30000,3.35725,0.014699314719804065,4.039483145236969,4.039483145236969,3.35725,0.014661871157433327
35000,3.35571875,0.014759706120365434,4.040807506799698,4.039483145236969,3.35571875,0.014661871157433327
40000,3.355359375,0.01477355985791912,4.041146927118302,4.039483145236969,3.355359375,0.014661871157433327
45000,3.353890625,0.014587126163163966,4.030456438541412,4.030456438541412,3.353890625,0.014587126163163966
50000,3.353796875,0.014759305719328179,4.038944810390473,4.030456438541412,3.353796875,0.014587126163163966
55000,3.355328125,0.014775110821206897,4.041183588504791,4.030456438541412,3.353796875,0.014587126163163966
60000,3.3528125,0.014580076014454133,4.0285253372192384,4.0285253372192384,3.3528125,0.014580076014454133
65000,3.35275,0.01458230620770881,4.028590363740921,4.0285253372192384,3.35275,0.014580076014454133
70000,3.352765625,0.014716846289015966,4.035505727291107,4.0285253372192384,3.35275,0.014580076014454133
75000,3.35121875,0.014585339748117892,4.027019991159439,4.027019991159439,3.35121875,0.014580076014454133
80000,3.352265625,0.014654733317901484,4.031540048599243,4.027019991159439,3.35121875,0.014580076014454133
85000,3.351359375,0.014686897310475294,4.032371554851532,4.027019991159439,3.35121875,0.014580076014454133
90000,3.350953125,0.01463963618641667,4.030163093805313,4.027019991159439,3.350953125,0.014580076014454133
95000,3.351828125,0.014697912296041338,4.033520828008652,4.027019991159439,3.350953125,0.014580076014454133
100000,3.349734375,0.014615376840453442,4.027294021129608,4.027019991159439,3.349734375,0.014580076014454133
105000,3.349671875,0.014579657476282336,4.025191903829574,4.025191903829574,3.349671875,0.014579657476282336
110000,3.349875,0.014610477497191627,4.026586488962174,4.025191903829574,3.349671875,0.014579657476282336
115000,3.350375,0.014705072319920715,4.032108382701874,4.025191903829574,3.349671875,0.014579657476282336
120000,3.349421875,0.014577123070656022,4.024586562395096,4.024586562395096,3.349421875,0.014577123070656022
125000,3.34934375,0.014604709053325338,4.025572171211243,4.024586562395096,3.34934375,0.014577123070656022
130000,3.35025,0.014734115207286175,4.033270635128021,4.024586562395096,3.34934375,0.014577123070656022
135000,3.3488125,0.014583064270692616,4.024064519166947,4.024064519166947,3.3488125,0.014577123070656022
140000,3.34790625,0.014596748441754957,4.023730802059173,4.023730802059173,3.34790625,0.014577123070656022
145000,3.347890625,0.01459292074878148,4.0236151907444,4.0236151907444,3.347890625,0.014577123070656022
150000,3.348625,0.014589268020273301,4.0239935204982755,4.0236151907444,3.347890625,0.014577123070656022
155000,3.34815625,0.014583796105012965,4.0231918573379515,4.0231918573379515,3.347890625,0.014577123070656022
160000,3.350234375,0.014629869175056447,4.027583075284958,4.0231918573379515,3.347890625,0.014577123070656022
165000,3.34778125,0.014639604798063631,4.02558839225769,4.0231918573379515,3.34778125,0.014577123070656022
170000,3.347125,0.014605100640737872,4.023039605379105,4.023039605379105,3.347125,0.014577123070656022
175000,3.34828125,0.014662209119997943,4.026863128185272,4.023039605379105,3.347125,0.014577123070656022
180000,3.34784375,0.014590430145472188,4.022997319936752,4.022997319936752,3.347125,0.014577123070656022
185000,3.34821875,0.014577094720609805,4.022846394300461,4.022846394300461,3.347125,0.014577094720609805
190000,3.3475,0.01459911238352112,4.023300699949265,4.022846394300461,3.347125,0.014577094720609805
195000,3.3481875,0.0145774251985826,4.022977807283402,4.022846394300461,3.347125,0.014577094720609805
200000,3.348296875,0.014577476568058063,4.023042263507843,4.022846394300461,3.347125,0.014577094720609805
