module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,15206.50390625,1.4537601470947266,1.61633757506909,,,,0.018796278163790703,0.5092121362686157,0.2592776417732239,1.8097
layer1.0.conv1,Conv2d,"[64, 64, 1, 1]","[64, 64]","[64, 64]",True,64,1605632,16,0,0,4096,128.0,5385.65869140625,1.283608078956604,1.314858078956604,,,,0.007095657754689455,0.5002410411834717,0.2522657811641693,0.8118
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,50566.3515625,1.3404500749376085,1.3717000749376085,,,,0.0013425560900941491,0.47879624366760254,0.22943229973316193,1.2276
layer1.0.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,23732.2890625,1.4406914710998535,1.4485039710998535,,,,0.0029710973612964153,0.5846432447433472,0.3421359360218048,0.3366
layer1.0.downsample.0,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,21433.515625,1.3003854751586914,1.3081979751586914,,,,0.004680545534938574,0.4825872778892517,0.23368319869041443,0.2565
layer1.1.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,24074.017578125,1.438111424446106,1.469361424446106,,,,0.0021687843836843967,0.5476801991462708,0.3004160523414612,1.2214
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,51159.6875,1.3565453423394098,1.3877953423394098,,,,0.001251984853297472,0.4697790741920471,0.22069130837917328,1.0814
layer1.1.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,21403.9609375,1.298581600189209,1.306394100189209,,,,0.0016557886265218258,0.4559013843536377,0.2088167667388916,0.4243
layer1.2.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,24594.884765625,1.4699026346206665,1.5011526346206665,,,,0.0016174938064068556,0.5220485329627991,0.27299171686172485,0.8034
layer1.2.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,53893.73828125,1.4307112163967557,1.4619612163967557,,,,0.0011148464400321245,0.4856394827365875,0.23586957156658173,1.0018
layer1.2.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,21966.46875,1.3329143524169922,1.3407268524169922,,,,0.0013181170215830207,0.4627038538455963,0.21546664834022522,0.3054
layer2.0.conv1,Conv2d,"[128, 256, 1, 1]","[128, 256]","[128, 256]",True,256,1605632,16,0,0,32768,512.0,45704.0078125,1.379150629043579,1.394775629043579,,,,0.0018397918902337551,0.47440552711486816,0.22583699226379395,0.6364
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,214842.53125,1.441369162665473,1.456994162665473,,,,0.0004988355212844908,0.47148218750953674,0.22236238420009613,3.2218
layer2.0.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,85556.3046875,1.3015793561935425,1.3054856061935425,,,,0.0008599915308877826,0.4556615352630615,0.20763686299324036,0.4065
layer2.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,401408,16,0,0,131072,512.0,163745.5,1.2453727722167969,1.2492790222167969,,,,0.000494046020321548,0.4673727750778198,0.21885976195335388,1.545
layer2.1.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,99287.890625,1.4993879795074463,1.5150129795074463,,,,0.0009195795864798129,0.6542673707008362,0.4284701943397522,1.7329
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,203606.65625,1.3651710086398654,1.3807960086398654,,,,0.0005032334011048079,0.47044727206230164,0.22134216129779816,3.1985
layer2.1.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,83307.3125,1.2672624588012695,1.2711687088012695,,,,0.0006892427336424589,0.455476850271225,0.20820964872837067,0.4912
layer2.2.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,92159.3203125,1.390614628791809,1.406239628791809,,,,0.000744683260563761,0.5184990763664246,0.26896968483924866,0.9081
layer2.2.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,204618.015625,1.3720297283596463,1.3876547283596463,,,,0.0004038378829136491,0.46365785598754883,0.2153981328010559,3.8055
layer2.2.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,83476.0,1.26983642578125,1.27374267578125,,,,0.00054993259254843,0.4467853903770447,0.19988171756267548,0.3579
layer2.3.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,94950.9453125,1.4332114458084106,1.4488364458084106,,,,0.0006974901189096272,0.5103079080581665,0.26062920689582825,0.8942
layer2.3.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,215621.203125,1.4466498692830403,1.4622748692830403,,,,0.00043733319034799933,0.49219995737075806,0.24251919984817505,2.6719
layer2.3.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,87861.25,1.3367500305175781,1.3406562805175781,,,,0.0005469175521284342,0.4596870541572571,0.21246854960918427,0.6609
layer3.0.conv1,Conv2d,"[256, 512, 1, 1]","[256, 512]","[256, 512]",True,512,401408,16,0,0,131072,1024.0,181296.015625,1.3753663301467896,1.3831788301467896,,,,0.0008449991000816226,0.4699605107307434,0.22101938724517822,3.8659
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,860347.0625,1.450837983025445,1.458650483025445,,,,0.000249923556111753,0.4808840751647949,0.23127354681491852,29.3926
layer3.0.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,371783.84375,1.4162896871566772,1.4182428121566772,,,,0.0005103203002363443,0.48956039547920227,0.23976781964302063,5.577
layer3.0.downsample.0,Conv2d,"[1024, 512, 1, 1]","[1024, 512]","[1024, 512]",True,512,100352,16,0,0,524288,1024.0,705573.625,1.3438217639923096,1.3457748889923096,,,,0.000196620705537498,0.4815346598625183,0.23217883706092834,20.9643
layer3.1.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,388874.8125,1.4756271839141846,1.4834396839141846,,,,0.00030699558556079865,0.5544018149375916,0.3077848553657532,15.2075
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,848666.0625,1.431033770243327,1.438846270243327,,,,0.00020337040768936276,0.49894702434539795,0.24927867949008942,25.9967
layer3.1.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,350557.25,1.3353166580200195,1.3372697830200195,,,,0.000316056190058589,0.471642404794693,0.22328615188598633,2.1495
layer3.2.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,372676.65625,1.413836121559143,1.421648621559143,,,,0.00023769061954226345,0.5050081610679626,0.2554663419723511,5.5534
layer3.2.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,862813.4375,1.4550195270114474,1.4628320270114474,,,,0.00018686123075895011,0.49146178364753723,0.24214765429496765,19.896
layer3.2.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,358223.625,1.3645615577697754,1.3665146827697754,,,,0.00024707152624614537,0.4677875339984894,0.2195303738117218,4.5983
layer3.3.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,375490.8125,1.4245712757110596,1.4323837757110596,,,,0.00027676430181600153,0.4904692471027374,0.24085094034671783,6.4971
layer3.3.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,852355.6875,1.4372892379760742,1.4451017379760742,,,,0.00016974829486571252,0.4793277978897095,0.23023870587348938,56.2886
layer3.3.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,366032.15625,1.3943487405776978,1.3963018655776978,,,,0.00027152735856361687,0.48172512650489807,0.2330886572599411,9.4152
layer3.4.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,372115.625,1.411695957183838,1.419508457183838,,,,0.0002638991572894156,0.4841877222061157,0.23483482003211975,5.6931
layer3.4.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,874579.5625,1.4749680625067816,1.4827805625067816,,,,0.00017507064330857247,0.48995259404182434,0.24101866781711578,30.7979
layer3.4.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,359853.8125,1.3707802295684814,1.3727333545684814,,,,0.0002517059911042452,0.4662189781665802,0.21834389865398407,2.7771
layer3.5.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,384061.65625,1.4572664499282837,1.4650789499282837,,,,0.00031110335839912295,0.48759225010871887,0.2383205145597458,7.2499
layer3.5.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,885698.3125,1.4938190248277452,1.5016315248277452,,,,0.00016455475997645408,0.4844982922077179,0.23567639291286469,24.885
layer3.5.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,376528.28125,1.434388279914856,1.436341404914856,,,,0.0003112867707386613,0.4808528423309326,0.23382920026779175,2.0091
layer4.0.conv1,Conv2d,"[512, 1024, 1, 1]","[512, 1024]","[512, 1024]",True,1024,100352,16,0,0,524288,2048.0,774462.9375,1.4732645750045776,1.4771708250045776,,,,0.00041920976946130395,0.4831649959087372,0.23388798534870148,20.0477
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,3693499.75,1.5616030163235135,1.5655092663235135,,,,0.00013564788969233632,0.5039845705032349,0.25461235642433167,106.0034
layer4.0.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,1574743.0,1.5008153915405273,1.5017919540405273,,,,0.0003095580905210227,0.48973649740219116,0.24183177947998047,49.265
layer4.0.downsample.0,Conv2d,"[2048, 1024, 1, 1]","[2048, 1024]","[2048, 1024]",True,1024,25088,16,0,0,2097152,2048.0,3085347.25,1.4702316522598267,1.4712082147598267,,,,0.0001426601957064122,0.4896802008152008,0.2404794991016388,109.7396
layer4.1.conv1,Conv2d,"[512, 2048, 1, 1]","[512, 2048]","[512, 2048]",True,2048,25088,16,0,0,1048576,4096.0,1555260.5,1.4793057441711426,1.4832119941711426,,,,0.0001875170273706317,0.4889008104801178,0.2411291003227234,42.2144
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,3572535.5,1.5103316836886935,1.5142379336886935,,,,0.00010965229012072086,0.49977999925613403,0.2515484690666199,95.7401
