iter,Test Loss,Test MSE,Best Loss,Best MSE
1,19013.55759409523,1.9819928668969984,19013.55759409523,1.9819928668969984
10000,7419.261025756836,12771.467574059228,7419.261025756836,1.9819928668969984
20000,7054.662349700928,13625.204970197441,7054.662349700928,1.9819928668969984
30000,4152.529389481664,16104.95402376067,4152.529389481664,1.9819928668969984
40000,3372.6712496745586,17591.733745601166,3372.6712496745586,1.9819928668969984
50000,3195.5687781889437,17943.582573935077,3195.5687781889437,1.9819928668969984
60000,3139.8678566530943,17037.490924954975,3139.8678566530943,1.9819928668969984
70000,3152.1233946944476,18046.20524257997,3139.8678566530943,1.9819928668969984
80000,3241.4650385181903,17508.600769537188,3139.8678566530943,1.9819928668969984
90000,3143.994749949932,15305.974746498427,3139.8678566530943,1.9819928668969984
100000,2993.807488859177,15757.614116554932,2993.807488859177,1.9819928668969984
110000,2999.261344309449,16433.712525914812,2993.807488859177,1.9819928668969984
120000,3132.3838525505066,16513.411784288117,2993.807488859177,1.9819928668969984
130000,3036.9928613271713,17103.693957514388,2993.807488859177,1.9819928668969984
140000,3191.1498617377283,16112.748171801264,2993.807488859177,1.9819928668969984
150000,3170.1589847798346,17160.84403063734,2993.807488859177,1.9819928668969984
160000,3263.99570913887,16790.338784370822,2993.807488859177,1.9819928668969984
170000,3233.9941168589594,16590.116853221145,2993.807488859177,1.9819928668969984
