module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,26333.009765625,2.5403329849243166,2.7990018883529975,,,,0.001271341578103602,0.2749286890029907,0.07558577507734299,1.161
layer1.0.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,92746.2890625,2.484654108683268,2.515904108683268,,,,0.00017149129416793585,0.24483835697174072,0.06014451012015343,1.3313
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,97528.1796875,2.6143711937798395,2.6456211937798395,,,,0.0001300184230785817,0.25222206115722656,0.0636388435959816,0.9225
layer1.1.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,96163.359375,2.577348073323568,2.608598073323568,,,,0.00020930696337018162,0.28427866101264954,0.08099523186683655,0.7775
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,97130.703125,2.6035889519585504,2.6348389519585504,,,,0.0001080734800780192,0.2363036423921585,0.05588379129767418,1.255
layer2.0.conv1,Conv2d,"[128, 64, 3, 3]","[128, 576]","[128, 576]",True,576,401408,16,0,0,73728,1152.0,194792.859375,2.6264222462972007,2.6420472462972007,,,,0.00013619700621347874,0.28048062324523926,0.07876446098089218,1.1023
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,383796.5625,2.5871620178222656,2.6027870178222656,,,,5.846819840371609e-05,0.22466203570365906,0.05054061487317085,2.4147
layer2.0.downsample.0,Conv2d,"[128, 64, 1, 1]","[128, 64]","[128, 64]",True,64,401408,16,0,0,8192,128.0,20121.0859375,2.4405622482299805,2.4561872482299805,,,,0.00027062854496762156,0.23280330002307892,0.05426355078816414,0.4085
layer2.1.conv1,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,385025.59375,2.5954969194200306,2.6111219194200306,,,,6.259742076508701e-05,0.2313101887702942,0.053611233830451965,1.9285
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,390669.6875,2.6337733798556857,2.6493983798556857,,,,4.365890708868392e-05,0.2196798026561737,0.048345375806093216,3.175
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",True,1152,100352,16,0,0,294912,2304.0,771722.5625,2.608976787990994,2.616789287990994,,,,4.3309246393619105e-05,0.2263101041316986,0.05132964625954628,3.0196
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1551309.0,2.622309366861979,2.630121866861979,,,,3.160078267683275e-05,0.22433508932590485,0.050375521183013916,13.5194
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",True,128,100352,16,0,0,32768,256.0,85004.625,2.586322784423828,2.594135284423828,,,,5.0783404731191695e-05,0.21595676243305206,0.046790316700935364,1.3695
