module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,22661.80859375,2.1818172454833986,2.40878067535608,,,,0.00877442304044962,0.3479141592979431,0.12103686481714249,1.3714
layer1.0.conv1,Conv2d,"[64, 64, 1, 1]","[64, 64]","[64, 64]",True,64,1605632,16,0,0,4096,128.0,8531.171875,2.051555633544922,2.082805633544922,,,,0.0026966191362589598,0.30838465690612793,0.09587055444717407,0.2634
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,79007.828125,2.1119745042588978,2.1432245042588978,,,,0.0005280335899442434,0.3002723455429077,0.09023679047822952,1.3478
layer1.0.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,36241.96875,2.204221725463867,2.212034225463867,,,,0.001119078486226499,0.3588084876537323,0.12886717915534973,0.4357
layer1.0.downsample.0,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,34291.28125,2.0851612091064453,2.0929737091064453,,,,0.001847397768869996,0.30318501591682434,0.09223408252000809,0.8769
layer1.1.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,36481.53125,2.195405960083008,2.226655960083008,,,,0.0008316919556818902,0.3391563594341278,0.11520444601774216,1.589
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,80534.2890625,2.1533824072943792,2.1846324072943792,,,,0.0004918777849525213,0.29445764422416687,0.08670485019683838,0.9323
layer1.1.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,35170.58203125,2.138829469680786,2.146641969680786,,,,0.0006048872019164264,0.2755533754825592,0.0762842670083046,0.35
layer1.2.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,37400.046875,2.251467704772949,2.282717704772949,,,,0.0005705539369955659,0.31005439162254333,0.09629496932029724,0.4343
layer1.2.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,83510.125,2.2341071234809027,2.2653571234809027,,,,0.000409961212426424,0.2944948971271515,0.0867360457777977,0.9925
