module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,15616.9970703125,1.493847370147705,1.6599699266913797,,,,0.004800988826900721,0.5342620611190796,0.2854119539260864,1.1411
layer1.0.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,53043.90625,1.4076580471462674,1.4389080471462674,,,,0.0007901724893599749,0.5255563259124756,0.2771250307559967,1.5591
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,57499.7734375,1.5285311804877386,1.5597811804877386,,,,0.0005681963521055877,0.5272659659385681,0.27810952067375183,0.9447
layer1.1.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,57059.796875,1.5165960523817275,1.5478460523817275,,,,0.0009593574795871973,0.608614444732666,0.3712412416934967,0.8427
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,55714.19921875,1.4800943798489041,1.5113443798489041,,,,0.00048597942804917693,0.5010948777198792,0.25129544734954834,0.7588
layer2.0.conv1,Conv2d,"[128, 64, 3, 3]","[128, 576]","[128, 576]",True,576,401408,16,0,0,73728,1152.0,116392.140625,1.5630444420708551,1.5786694420708551,,,,0.0006421994767151773,0.6090518832206726,0.3713921308517456,1.3157
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,212510.84375,1.425556394788954,1.441181394788954,,,,0.00027460232377052307,0.48688042163848877,0.237369567155838,2.735
layer2.0.downsample.0,Conv2d,"[128, 64, 1, 1]","[128, 64]","[128, 64]",True,64,401408,16,0,0,8192,128.0,10325.4697265625,1.244808316230774,1.260433316230774,,,,0.0011575155658647418,0.4814661145210266,0.23209266364574432,0.685
layer2.1.conv1,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,216498.0625,1.452596452501085,1.468221452501085,,,,0.00028590933652594686,0.4943457543849945,0.2448655217885971,1.9307
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,220544.265625,1.480036523607042,1.495661523607042,,,,0.00021032709628343582,0.4821711778640747,0.23290416598320007,3.1477
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",True,1152,100352,16,0,0,294912,2304.0,438159.15625,1.4779159757826064,1.4857284757826064,,,,0.0002004003181355074,0.4868137538433075,0.2375122755765915,3.0429
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,880652.5625,1.4852643542819552,1.4930768542819552,,,,0.00015037317643873394,0.4893665015697479,0.23971325159072876,13.287
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",True,128,100352,16,0,0,32768,256.0,45736.96875,1.3879690170288086,1.3957815170288086,,,,0.00024797720834612846,0.4772122800350189,0.2284787893295288,1.6195
layer3.1.conv1,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,904309.1875,1.5253722932603624,1.5331847932603624,,,,0.00013222101551946253,0.5128193497657776,0.26443520188331604,11.1408
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,894717.5,1.509110344780816,1.516922844780816,,,,0.0001031295396387577,0.4901106655597687,0.24137528240680695,14.5349
layer4.0.conv1,Conv2d,"[512, 256, 3, 3]","[512, 2304]","[512, 2304]",True,2304,25088,16,0,0,1179648,4608.0,1850737.375,1.564983261956109,1.568889511956109,,,,0.00010525540710659698,0.5146451592445374,0.2664988934993744,25.4666
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,3583764.0,1.5150909423828125,1.5189971923828125,,,,7.486518734367564e-05,0.49802377820014954,0.2494259923696518,141.726
layer4.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,25088,16,0,0,131072,512.0,186263.265625,1.4171696901321411,1.4210759401321411,,,,0.00024682324146851897,0.4790768623352051,0.22966502606868744,21.6819
layer4.1.conv1,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,3651924.25,1.5439810223049588,1.5478872723049588,,,,8.14756567706354e-05,0.5022549033164978,0.25631311535835266,107.4388
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,3633215.0,1.536051008436415,1.539957258436415,,,,4.6147579269018024e-05,0.514568567276001,0.2647956311702728,311.7307
fc,Linear,"[1000, 512]","[1000, 512]","[1008, 512]",True,512,512,16,8,0,512000,1024.0,882291.75,1.7075655498201885,1.72322607421875,,,,0.002502583200111985,0.7202231287956238,0.5187450647354126,100.3629
