module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,48302.62890625,4.685803604125977,5.1342080044908585,,,,8.921121479943395e-05,0.07282806187868118,0.0053106206469237804,0.9728
layer1.0.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,173605.96875,4.678113301595052,4.709363301595052,,,,1.0329739779990632e-05,0.060090072453022,0.0036227910313755274,1.0978
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,176202.109375,4.748538123236762,4.779788123236762,,,,7.433679456880782e-06,0.06030905991792679,0.0036384910345077515,0.8301
layer1.1.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,175478.3125,4.72890387641059,4.76015387641059,,,,1.215586053149309e-05,0.0685085877776146,0.004703937564045191,0.6981
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,176075.609375,4.745106591118707,4.776356591118707,,,,6.021993158356054e-06,0.055780328810214996,0.00311391637660563,0.7485
layer2.0.conv1,Conv2d,"[128, 64, 3, 3]","[128, 576]","[128, 576]",True,576,401408,16,0,0,73728,1152.0,351969.53125,4.758267296685113,4.773892296685113,,,,7.846632797736675e-06,0.06732258945703506,0.0045378077775239944,1.3372
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,701266.3125,4.74014155069987,4.75576655069987,,,,3.258443030063063e-06,0.05303650721907616,0.0028166372794657946,2.1463
layer2.0.downsample.0,Conv2d,"[128, 64, 1, 1]","[128, 64]","[128, 64]",True,64,401408,16,0,0,8192,128.0,38307.23046875,4.660550594329834,4.676175594329834,,,,1.4726714653079398e-05,0.054306939244270325,0.0029528436716645956,0.8783
layer2.1.conv1,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,702877.125,4.751065572102864,4.766690572102864,,,,3.46269371220842e-06,0.05440313369035721,0.002965605352073908,2.2553
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,704724.125,4.7635913425021705,4.7792163425021705,,,,2.413092261122074e-06,0.05164645239710808,0.0026721202302724123,2.7646
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",True,1152,100352,16,0,0,294912,2304.0,1404890.0,4.755947536892361,4.763760036892361,,,,2.3930417683004634e-06,0.05319716036319733,0.002836206927895546,3.016
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2812508.25,4.760573069254558,4.768385569254558,,,,1.7505980167697999e-06,0.05280090123414993,0.0027906678151339293,11.0726
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",True,128,100352,16,0,0,32768,256.0,155970.625,4.752033233642578,4.759845733642578,,,,2.840173010554281e-06,0.051071442663669586,0.002616850659251213,2.1045
layer3.1.conv1,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2809762.5,4.755917867024739,4.763730367024739,,,,1.538166543468833e-06,0.05531153082847595,0.0030762532260268927,10.7324
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2818992.0,4.771565755208333,4.779378255208333,,,,1.1911491810678854e-06,0.05267270654439926,0.002787891076877713,12.2705
layer4.0.conv1,Conv2d,"[512, 256, 3, 3]","[512, 2304]","[512, 2304]",True,2304,25088,16,0,0,1179648,4608.0,5632910.0,4.771170722113715,4.775076972113715,,,,1.2339128261373844e-06,0.055721890181303024,0.003124175826087594,23.8723
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,11264334.0,4.770540873209636,4.774447123209636,,,,8.537016356058302e-07,0.053181812167167664,0.0028442509938031435,123.4786
layer4.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,25088,16,0,0,131072,512.0,622919.375,4.748591423034668,4.752497673034668,,,,2.7847345336340368e-06,0.05088665708899498,0.0025911505799740553,37.4517
layer4.1.conv1,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,11270877.0,4.773314158121745,4.777220408121745,,,,9.34167587729462e-07,0.05378014221787453,0.0029387841932475567,113.9355
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,11248168.0,4.76368882921007,4.76759507921007,,,,5.191005243432301e-07,0.05457489565014839,0.002978608012199402,303.15
fc,Linear,"[1000, 512]","[1000, 512]","[1008, 512]",True,512,512,16,8,0,512000,1024.0,2444081.25,4.733726380363343,4.77359619140625,,,,3.969755198340863e-05,0.09070985019207001,0.008294901810586452,113.2813
