module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,60602.203125,5.886933898925781,6.441560706313775,,,,2.0112684069317766e-05,0.03457992523908615,0.0012212287401780486,3.3537
layer1.0.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,218456.453125,5.894760555691189,5.926010555691189,,,,2.3450659227819415e-06,0.028630970045924187,0.000822448986582458,3.6082
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,220816.1875,5.958772447374132,5.990022447374132,,,,1.6359275605282164e-06,0.028291944414377213,0.0008007215801626444,4.0003
layer1.1.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,220122.578125,5.939957088894314,5.971207088894314,,,,2.895452325901715e-06,0.033435702323913574,0.0011204491602256894,1.3979
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,220706.640625,5.95580079820421,5.98705079820421,,,,1.3421060884866165e-06,0.026333246380090714,0.0006939905579201877,1.5626
layer2.0.conv1,Conv2d,"[128, 64, 3, 3]","[128, 576]","[128, 576]",True,576,401408,16,0,0,73728,1152.0,440679.125,5.961468166775173,5.977093166775173,,,,1.8711790517045301e-06,0.03287583589553833,0.0010821266332641244,3.4614
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,879026.3125,5.945653703477648,5.961278703477648,,,,7.260695156219299e-07,0.02503564953804016,0.0006276232306845486,6.2356
layer2.0.downsample.0,Conv2d,"[128, 64, 1, 1]","[128, 64]","[128, 64]",True,64,401408,16,0,0,8192,128.0,48454.49609375,5.899230480194092,5.914855480194092,,,,3.2319151159754256e-06,0.025440890341997147,0.0006480291485786438,0.6458
layer2.1.conv1,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,880281.5625,5.954166412353516,5.969791412353516,,,,7.711589660175378e-07,0.02567368559539318,0.0006604549707844853,3.497
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,881695.875,5.963757832845052,5.979382832845052,,,,5.454764959722525e-07,0.024555087089538574,0.0006040295120328665,8.8555
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",True,1152,100352,16,0,0,294912,2304.0,1760395.625,5.961410946316189,5.969223446316189,,,,5.248817274150497e-07,0.02491404488682747,0.0006220840732567012,8.2423
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,3520685.5,5.9612316555447045,5.9690441555447045,,,,3.845385947442992e-07,0.024746781215071678,0.0006130016408860683,29.2697
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",True,128,100352,16,0,0,32768,256.0,195632.265625,5.9624104499816895,5.9702229499816895,,,,6.513213293146691e-07,0.024457018822431564,0.0006001080619171262,3.5058
layer3.1.conv1,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,3521247.75,5.962184906005859,5.969997406005859,,,,3.439633644575224e-07,0.026155957952141762,0.0006879089633002877,21.2276
