col,sigma,no_transform_ortho_rel_mean,no_transform_ortho_rel_std,no_transform_m2m_med_mean,no_transform_m2m_med_std,no_transform_pr_med_mean,no_transform_pr_med_std,no_transform_dist_to_RHT(unit)_mean,no_transform_dist_to_RHT(unit)_std,rht_ortho_rel_mean,rht_ortho_rel_std,rht_m2m_med_mean,rht_m2m_med_std,rht_pr_med_mean,rht_pr_med_std,rht_dist_to_RHT(unit)_mean,rht_dist_to_RHT(unit)_std,learned_llama_ortho_rel_mean,learned_llama_ortho_rel_std,learned_llama_m2m_med_mean,learned_llama_m2m_med_std,learned_llama_pr_med_mean,learned_llama_pr_med_std,learned_llama_dist_to_RHT(unit)_mean,learned_llama_dist_to_RHT(unit)_std,learned_gauss_ortho_rel_mean,learned_gauss_ortho_rel_std,learned_gauss_m2m_med_mean,learned_gauss_m2m_med_std,learned_gauss_pr_med_mean,learned_gauss_pr_med_std,learned_gauss_dist_to_RHT(unit)_mean,learned_gauss_dist_to_RHT(unit)_std,random_init_ortho_rel_mean,random_init_ortho_rel_std,random_init_m2m_med_mean,random_init_m2m_med_std,random_init_pr_med_mean,random_init_pr_med_std,random_init_dist_to_RHT(unit)_mean,random_init_dist_to_RHT(unit)_std,scaling_ortho_rel_mean,scaling_ortho_rel_std,scaling_m2m_med_mean,scaling_m2m_med_std,scaling_pr_med_mean,scaling_pr_med_std,scaling_dist_to_RHT(unit)_mean,scaling_dist_to_RHT(unit)_std
901,1.4852327108383179,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.026711609214544296,0.012230833992362022,3.977177143096924,0.027485258877277374,7.526578426361084,0.10757429152727127,0.7912922501564026,0.002062518149614334,0.07843216508626938,0.09908322244882584,2.5633785724639893,0.05164336785674095,10.76955509185791,0.05875784903764725,0.604232907295227,0.001645106473006308,1.3221166133880615,0.10339371114969254,2.4761509895324707,0.15578247606754303,10.737247467041016,0.4634203016757965,0.621882438659668,0.020342160016298294,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
902,1.5804215669631958,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.023438839241862297,0.01766490377485752,3.9698734283447266,0.016483403742313385,7.575032711029053,0.057300105690956116,0.7915231585502625,0.001775009441189468,0.051308222115039825,0.04034833237528801,2.5564589500427246,0.02024577558040619,10.744720458984375,0.04330914467573166,0.6034137010574341,0.0015902564628049731,1.3851650953292847,0.10985081642866135,2.4383363723754883,0.06259723752737045,10.827962875366211,0.40200987458229065,0.6156259179115295,0.018904609605669975,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
903,0.8648620843887329,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.015741197392344475,0.0022734084632247686,3.9738712310791016,0.008971242234110832,7.50412654876709,0.0503549687564373,0.7930213212966919,0.0011033413466066122,0.02451406791806221,0.01183477696031332,2.569460868835449,0.008473556488752365,10.739774703979492,0.03476060554385185,0.6048192977905273,0.00043684078264050186,1.5115269422531128,0.10179769992828369,2.520785093307495,0.18164440989494324,10.838502883911133,0.32486438751220703,0.6398475766181946,0.02142810821533203,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
904,0.941351592540741,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.020374689251184464,0.004573793616145849,3.9889252185821533,0.01598428003489971,7.5484795570373535,0.05610120669007301,0.7920182943344116,0.00202903151512146,0.047993093729019165,0.058802761137485504,2.5536928176879883,0.03718261420726776,10.741552352905273,0.014119310304522514,0.6045627593994141,0.0016821015160530806,1.3646879196166992,0.08388430625200272,2.46859073638916,0.12885986268520355,10.871177673339844,0.254059374332428,0.6170099973678589,0.019030826166272163,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
905,0.06189481541514397,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.013014459051191807,0.000191495826584287,3.975254774093628,0.0005152946105226874,7.52364444732666,0.0039942916482687,0.7929352521896362,0.00011214162805117667,0.01684216409921646,0.0003788645553868264,2.5774850845336914,0.002003599191084504,10.719303131103516,0.002338628750294447,0.6046348214149475,7.478056068066508e-05,1.5659537315368652,0.10151304304599762,2.5071520805358887,0.055377304553985596,10.516409873962402,0.3010924458503723,0.6407859325408936,0.01618570275604725,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
906,1.569169521331787,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.02892623282968998,0.023748209699988365,3.9872212409973145,0.03365875780582428,7.531225204467773,0.04412661865353584,0.7921785116195679,0.0013651830377057195,0.048575785011053085,0.04156114161014557,2.5594472885131836,0.04854782298207283,10.74047565460205,0.038610365241765976,0.6051003932952881,0.0008888585143722594,1.4491833448410034,0.26540809869766235,2.4149951934814453,0.20725210011005402,11.104528427124023,0.5160742402076721,0.62035071849823,0.034488655626773834,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
907,0.24845083057880402,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.013337808661162853,0.0006011698860675097,3.9759154319763184,0.0030785268172621727,7.520389080047607,0.024493686854839325,0.79301917552948,0.00036503892624750733,0.017345692962408066,0.0007470714044757187,2.5747363567352295,0.00261222617700696,10.71927261352539,0.008998137898743153,0.6047021150588989,7.626990554854274e-05,1.5634174346923828,0.15162362158298492,2.4604573249816895,0.1292601078748703,10.759519577026367,0.20080016553401947,0.63829505443573,0.019478345289826393,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
908,0.7387679815292358,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.017126936465501785,0.005505037494003773,3.9807376861572266,0.01608102396130562,7.546669006347656,0.02327568084001541,0.7926704287528992,0.0008533322252333164,0.03508961200714111,0.01996973715722561,2.564950942993164,0.009567535482347012,10.754186630249023,0.045840200036764145,0.6045318841934204,0.00040208754944615066,1.5990269184112549,0.1085917130112648,2.5204520225524902,0.14164306223392487,10.750285148620605,0.33390137553215027,0.6482251286506653,0.021128399297595024,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
909,0.01311779860407114,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012979269027709961,1.0143950021301862e-05,3.9757189750671387,0.0003206732217222452,7.522240161895752,0.0009891459485515952,0.7930006384849548,2.22044709516922e-05,0.016674406826496124,7.202653068816289e-05,2.5743355751037598,0.00011143005394842476,10.718631744384766,0.0003514528798405081,0.6046589612960815,3.521649659887771e-06,1.6043753623962402,0.025829829275608063,2.47641658782959,0.038536325097084045,10.546314239501953,0.22205910086631775,0.6402681469917297,0.005405916832387447,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
910,0.9343612194061279,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.037503961473703384,0.031652890145778656,4.005610942840576,0.041103728115558624,7.490189552307129,0.07659228146076202,0.7939817905426025,0.0025261600967496634,0.02442784234881401,0.015468711033463478,2.5595171451568604,0.013476585038006306,10.720230102539062,0.026144910603761673,0.6044372916221619,0.000507289485540241,1.4284967184066772,0.15304076671600342,2.4696834087371826,0.12735524773597717,10.781244277954102,0.32047075033187866,0.6282395124435425,0.010635134764015675,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
911,1.619071364402771,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.02979743294417858,0.01599842868745327,3.9872899055480957,0.018788376823067665,7.546832084655762,0.06656444817781448,0.7919940948486328,0.002160822506994009,0.05315740406513214,0.048447154462337494,2.553513288497925,0.03717418387532234,10.751622200012207,0.07010817527770996,0.6049598455429077,0.0011574998497962952,1.4562426805496216,0.14361867308616638,2.440248966217041,0.10651084035634995,10.446414947509766,0.2926008701324463,0.6351581811904907,0.02365204691886902,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
912,1.7222168445587158,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.030566513538360596,0.019869735464453697,3.981564521789551,0.021209776401519775,7.581267356872559,0.07738666236400604,0.7911751866340637,0.0025067541282624006,0.1049850657582283,0.09324758499860764,2.5366547107696533,0.04509979113936424,10.754952430725098,0.13856352865695953,0.6051236391067505,0.00243977177888155,1.2876571416854858,0.08947937935590744,2.431755781173706,0.1008790135383606,10.899579048156738,0.3212391138076782,0.6172909140586853,0.014626714400947094,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
913,1.1097891330718994,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.023644212633371353,0.014052017591893673,3.982351779937744,0.017222624272108078,7.5227580070495605,0.0657510757446289,0.7925279140472412,0.0014030687743797898,0.028548993170261383,0.013887718319892883,2.569981575012207,0.011448914185166359,10.724059104919434,0.020659612491726875,0.6046314835548401,0.0007188394665718079,1.4382888078689575,0.12336993962526321,2.487183094024658,0.14362932741641998,10.683612823486328,0.30208370089530945,0.6324293613433838,0.026292653754353523,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
914,0.01661580242216587,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012994464486837387,2.1709507564082742e-05,3.9756886959075928,0.0005215666024014354,7.522160530090332,0.0010674019576981664,0.7930063009262085,2.76662249234505e-05,0.0167123693972826,0.00012325227726250887,2.574204444885254,0.0002042367705143988,10.718795776367188,0.0006685283151455224,0.6046503782272339,9.527105248707812e-06,1.6146501302719116,0.033380862325429916,2.487520217895508,0.058704450726509094,10.721274375915527,0.29747331142425537,0.6424420475959778,0.005628600716590881,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
915,0.10433165729045868,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012936237268149853,0.00010929089330602437,3.9747254848480225,0.0016827400540933013,7.524794578552246,0.0072234077379107475,0.7929970026016235,6.58921999274753e-05,0.016720421612262726,0.00033039413392543793,2.575132131576538,0.0010644282447174191,10.720743179321289,0.004022824577987194,0.6046842336654663,5.8138124586548656e-05,1.5480871200561523,0.03932536020874977,2.4669127464294434,0.10848404467105865,10.657470703125,0.431531697511673,0.6351931691169739,0.027233418077230453,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
916,0.009298338554799557,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012988287955522537,1.2866292308899574e-05,3.9757418632507324,6.055818448658101e-05,7.521965980529785,0.0006543810595758259,0.7930123209953308,9.54448387346929e-06,0.01666010171175003,3.833965820376761e-05,2.5743656158447266,6.385874439729378e-05,10.718656539916992,0.00025026820367202163,0.6046603918075562,2.9100081064825645e-06,1.6195361614227295,0.02062724158167839,2.483734607696533,0.04202258214354515,10.630023002624512,0.11506712436676025,0.6435042023658752,0.0031164921820163727,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
917,1.0025484561920166,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.039731889963150024,0.04609912633895874,4.009754180908203,0.05123612657189369,7.515937805175781,0.06831685453653336,0.7926378846168518,0.001870322972536087,0.03397297114133835,0.025705480948090553,2.5649216175079346,0.015019986778497696,10.75319766998291,0.051101524382829666,0.6047465801239014,0.0004273108206689358,1.4690918922424316,0.06984446942806244,2.4252171516418457,0.07435493171215057,10.751213073730469,0.41327595710754395,0.6273859739303589,0.016059063374996185,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
918,0.031321343034505844,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012982994318008423,6.015325925545767e-05,3.975198745727539,0.001382191083393991,7.522830009460449,0.001299465075135231,0.7930068373680115,5.334951129043475e-05,0.016668472439050674,0.00014758137695025653,2.5745058059692383,0.0005392543389461935,10.719632148742676,0.0014030283782631159,0.6046879291534424,5.298246105667204e-05,1.6114282608032227,0.04030199348926544,2.5112335681915283,0.08027175068855286,10.485967636108398,0.21089735627174377,0.6439627408981323,0.007132130209356546,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
919,0.17255140841007233,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.013384555466473103,0.0005344270030036569,3.9725677967071533,0.004348116926848888,7.528078556060791,0.01853487640619278,0.7929952144622803,0.00029215231188572943,0.017063692212104797,0.0004915514145977795,2.5757040977478027,0.0015281017404049635,10.717629432678223,0.008647430688142776,0.6046237945556641,9.282356040785089e-05,1.5880861282348633,0.13651320338249207,2.574838161468506,0.1013350710272789,10.83133316040039,0.29426297545433044,0.6456337571144104,0.015011697076261044,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
920,0.02610677294433117,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.013006608933210373,7.419646863127127e-05,3.9750380516052246,0.0011022750986739993,7.522966384887695,0.00204091495834291,0.79300856590271,5.457904626382515e-05,0.01682097837328911,0.0003258056822232902,2.575615167617798,0.002269069431349635,10.719444274902344,0.0031051745172590017,0.60465008020401,1.3644815226143692e-05,1.5928285121917725,0.03134170547127724,2.499558448791504,0.057807207107543945,10.717996597290039,0.328641414642334,0.6386076211929321,0.004092346876859665,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
921,0.019700855016708374,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.013025935739278793,4.961436570738442e-05,3.9759511947631836,0.000483373791212216,7.522112846374512,0.0008198918658308685,0.7930039167404175,3.320198811707087e-05,0.01664596237242222,0.0001889338600449264,2.5749564170837402,0.0015295377233996987,10.718857765197754,0.002094122814014554,0.6046470403671265,3.492984615149908e-05,1.6135363578796387,0.04392609745264053,2.5066022872924805,0.09898941963911057,10.650886535644531,0.21702013909816742,0.6453924179077148,0.00635868264362216,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
922,0.07859551161527634,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012920357286930084,0.00011981157149421051,3.974487781524658,0.0013234306825324893,7.523994445800781,0.01359658781439066,0.793022871017456,0.00023411717847920954,0.016877906396985054,0.000421385804656893,2.5759873390197754,0.0018049695063382387,10.72120475769043,0.003846774809062481,0.6046508550643921,7.960007496876642e-05,1.565779447555542,0.07195398211479187,2.472214937210083,0.1073722317814827,10.621774673461914,0.13441792130470276,0.6325923204421997,0.016351502388715744,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
