iter,Test BPP,Test MSE,TEST loss,Best Loss,Best BPP,Best MSE
1,5.75,2.8794057388532477,293.34492858886716,293.34492858886716,5.75,2.8794057388532477
10000,4.1305,0.007869161336344459,4.537403156042099,4.537403156042099,4.1305,0.007869161336344459
20000,4.1515,0.007470824091111533,4.52031366944313,4.52031366944313,4.1305,0.007470824091111533
30000,4.156,0.007424491261998951,4.519405201673508,4.519405201673508,4.1305,0.007424491261998951
40000,4.159,0.007414017274955337,4.520317274093628,4.519405201673508,4.1305,0.007414017274955337
50000,4.158,0.007390917128055338,4.518712004184723,4.518712004184723,4.1305,0.007390917128055338
60000,4.1595,0.0073888682250019475,4.518826019525528,4.518712004184723,4.1305,0.0073888682250019475
70000,4.16,0.007387166121017352,4.518604392290116,4.518604392290116,4.1305,0.007387166121017352
80000,4.159,0.007385052768925601,4.518860448360443,4.518604392290116,4.1305,0.007385052768925601
90000,4.1605,0.007367263056641101,4.517344366312027,4.517344366312027,4.1305,0.007367263056641101
100000,4.15975,0.007376293979046582,4.517939415931702,4.517344366312027,4.1305,0.007367263056641101
110000,4.15925,0.00737723984071221,4.518511654376984,4.517344366312027,4.1305,0.007367263056641101
120000,4.1595,0.007352541785553951,4.5159708371162415,4.5159708371162415,4.1305,0.007352541785553951
130000,4.15875,0.0073538407306961,4.516365713596344,4.5159708371162415,4.1305,0.007352541785553951
140000,4.15975,0.007362196840468815,4.517434955596924,4.5159708371162415,4.1305,0.007352541785553951
150000,4.159,0.007358751255139299,4.517439134836197,4.5159708371162415,4.1305,0.007352541785553951
160000,4.1575,0.0073519293552824164,4.516591708660126,4.5159708371162415,4.1305,0.0073519293552824164
170000,4.15825,0.007341744298899478,4.515312122106552,4.515312122106552,4.1305,0.007341744298899478
180000,4.15825,0.007327619168380468,4.514058083772659,4.514058083772659,4.1305,0.007327619168380468
190000,4.16075,0.007327133858126304,4.51343508553505,4.51343508553505,4.1305,0.007327133858126304
200000,4.1615,0.007328831732430006,4.514041310310364,4.51343508553505,4.1305,0.007327133858126304
210000,4.16,0.007331470948652141,4.514479215860367,4.51343508553505,4.1305,0.007327133858126304
220000,4.1585,0.007311524587625432,4.512842339277268,4.512842339277268,4.1305,0.007311524587625432
230000,4.1615,0.007303379593610982,4.512307235240936,4.512307235240936,4.1305,0.007303379593610982
240000,4.1615,0.007313028115696795,4.5134077789783476,4.512307235240936,4.1305,0.007303379593610982
250000,4.1615,0.007320248498208675,4.514115257501603,4.512307235240936,4.1305,0.007303379593610982
260000,4.16225,0.007314630973188684,4.513732475996018,4.512307235240936,4.1305,0.007303379593610982
270000,4.1605,0.007310548494243188,4.513253702163697,4.512307235240936,4.1305,0.007303379593610982
280000,4.1615,0.007318181606336929,4.513719213724136,4.512307235240936,4.1305,0.007303379593610982
290000,4.16,0.007310671297306285,4.512549600601196,4.512307235240936,4.1305,0.007303379593610982
300000,4.1605,0.007315554883607159,4.512882843732834,4.512307235240936,4.1305,0.007303379593610982
310000,4.159,0.0073268291642995635,4.513741111516953,4.512307235240936,4.1305,0.007303379593610982
320000,4.15925,0.007327506043247329,4.513495385885238,4.512307235240936,4.1305,0.007303379593610982
330000,4.1595,0.007320052441273209,4.512685423374176,4.512307235240936,4.1305,0.007303379593610982
340000,4.16025,0.007313034234973142,4.5125396616458895,4.512307235240936,4.1305,0.007303379593610982
350000,4.15925,0.007322377691324487,4.513426789283752,4.512307235240936,4.1305,0.007303379593610982
360000,4.15925,0.007336349958713509,4.514908751487732,4.512307235240936,4.1305,0.007303379593610982
370000,4.159,0.007335462352573197,4.514247255563736,4.512307235240936,4.1305,0.007303379593610982
380000,4.1575,0.0073403759927847525,4.514596014738083,4.512307235240936,4.1305,0.007303379593610982
390000,4.158,0.00733168673444164,4.514069773197174,4.512307235240936,4.1305,0.007303379593610982
400000,4.159,0.00733646966882245,4.514340698003769,4.512307235240936,4.1305,0.007303379593610982
410000,4.1575,0.0073306826139915215,4.513613409280777,4.512307235240936,4.1305,0.007303379593610982
420000,4.158,0.007309628033839257,4.511414533376693,4.511414533376693,4.1305,0.007303379593610982
430000,4.159,0.007298098407890699,4.509926045179367,4.509926045179367,4.1305,0.007298098407890699
440000,4.15625,0.007295103664175232,4.509412915706634,4.509412915706634,4.1305,0.007295103664175232
450000,4.156,0.007307386277254267,4.510003075599671,4.509412915706634,4.1305,0.007295103664175232
460000,4.1545,0.00729654040927901,4.508764652252197,4.508764652252197,4.1305,0.007295103664175232
470000,4.1555,0.007273744968518178,4.506782351016998,4.506782351016998,4.1305,0.007273744968518178
480000,4.156,0.007273777399451579,4.506644557952881,4.506644557952881,4.1305,0.007273744968518178
490000,4.153,0.007279814543580742,4.506980336427689,4.506644557952881,4.1305,0.007273744968518178
500000,4.156,0.007277437127223686,4.506319590568543,4.506319590568543,4.1305,0.007273744968518178
510000,4.15575,0.0072709006272578995,4.5055381307601925,4.5055381307601925,4.1305,0.0072709006272578995
520000,4.1545,0.007273844813974258,4.5056591339111325,4.5055381307601925,4.1305,0.0072709006272578995
530000,4.15275,0.007279543918602359,4.506103254795074,4.5055381307601925,4.1305,0.0072709006272578995
540000,4.15175,0.007278519557970347,4.505537576436996,4.505537576436996,4.1305,0.0072709006272578995
550000,4.153,0.007282247520852197,4.505494049310684,4.505494049310684,4.1305,0.0072709006272578995
560000,4.15325,0.007286431162321358,4.505575399398804,4.505494049310684,4.1305,0.0072709006272578995
570000,4.156,0.007278636608232872,4.505113858938217,4.505113858938217,4.1305,0.0072709006272578995
