col,sigma_c,no_transform_PR,scaling_PR,rht_PR,learned_llama_PR,learned_gauss_PR,random_init_PR
778,0.20284267,1.0,1.0,16.0,12.727468490600586,9.996973037719727,10.666476249694824
779,1.2944202,1.0,1.0,16.0,5.760229587554932,10.667304992675781,11.405427932739258
780,0.009118513,1.0,1.0,16.0,9.74522876739502,10.865665435791016,10.470102310180664
781,1.4895046,1.0,1.0,16.0,6.445821762084961,9.54465103149414,11.317237854003906
782,1.680417,1.0,1.0,16.0,9.998702049255371,10.952993392944336,10.739192962646484
783,0.07269767,1.0,1.0,16.0,8.998817443847656,11.360862731933594,10.563661575317383
784,1.868541,1.0,1.0,16.0,7.536756992340088,9.7963228225708,10.269264221191406
785,0.05664597,1.0,1.0,16.0,5.188309192657471,13.050427436828613,10.629871368408203
786,0.10665565,1.0,1.0,16.0,5.761507987976074,9.972861289978027,11.207924842834473
787,1.5910312,1.0,1.0,16.0,8.405607223510742,8.550093650817871,10.82147216796875
788,1.9471868,1.0,1.0,16.0,7.807625770568848,11.197652816772461,10.615788459777832
789,0.7477818,1.0,1.0,16.0,8.312482833862305,11.089717864990234,10.907472610473633
790,1.060353,1.0,1.0,16.0,6.404453277587891,11.56266975402832,10.744966506958008
791,0.016240293,1.0,1.0,16.0,5.125940322875977,11.325178146362305,11.436864852905273
792,0.66847396,1.0,1.0,16.0,9.426859855651855,10.712528228759766,10.272676467895508
793,1.4656736,1.0,1.0,16.0,5.141411781311035,10.711238861083984,10.193920135498047
794,0.19343351,1.0,1.0,16.0,12.73009967803955,9.983379364013672,10.224416732788086
795,1.5190865,1.0,1.0,16.0,5.737506866455078,10.655598640441895,11.47419261932373
796,0.040970504,1.0,1.0,16.0,9.744071006774902,10.87906265258789,10.583742141723633
797,0.0877621,1.0,1.0,16.0,6.435385704040527,9.539583206176758,11.246688842773438
798,0.2576632,1.0,1.0,16.0,9.979373931884766,10.969636917114258,10.922200202941895
799,0.94244313,1.0,1.0,16.0,8.99747085571289,11.35719108581543,10.6065092086792
800,0.3007003,1.0,1.0,16.0,7.5361809730529785,9.83021068572998,10.601951599121094
801,0.81289303,1.0,1.0,16.0,5.210830211639404,13.043716430664062,10.863565444946289
802,0.045276612,1.0,1.0,16.0,5.776426792144775,9.96422004699707,11.282987594604492
803,1.037276,1.0,1.0,16.0,8.391742706298828,8.546001434326172,10.94638442993164
804,1.5407668,1.0,1.0,16.0,7.793798923492432,11.205643653869629,10.447680473327637
805,0.0070926463,1.0,1.0,16.0,8.292603492736816,11.092249870300293,11.01912784576416
806,0.73309356,1.0,1.0,16.0,6.406866550445557,11.557366371154785,10.563751220703125
807,0.1529221,1.0,1.0,16.0,5.128456115722656,11.328335762023926,11.200453758239746
808,1.6008564,1.0,1.0,16.0,9.429268836975098,10.722709655761719,10.565864562988281
809,0.17086111,1.0,1.0,16.0,5.119095802307129,10.709726333618164,10.221227645874023
810,0.92542636,1.0,1.0,16.0,12.719785690307617,9.977452278137207,10.475226402282715
811,0.012276369,1.0,1.0,16.0,5.759012222290039,10.65530014038086,11.445562362670898
812,0.87965924,1.0,1.0,16.0,9.749942779541016,10.877147674560547,10.863393783569336
813,1.1455046,1.0,1.0,16.0,6.450273036956787,9.540082931518555,11.339760780334473
814,0.68949056,1.0,1.0,16.0,9.993799209594727,10.962194442749023,11.009482383728027
815,0.13892174,1.0,1.0,16.0,8.987369537353516,11.360559463500977,10.200535774230957
816,0.009507704,1.0,1.0,16.0,7.5273308753967285,9.833719253540039,10.159262657165527
817,0.7548197,1.0,1.0,16.0,5.203470230102539,13.0601167678833,10.824246406555176
818,0.055844914,1.0,1.0,16.0,5.768598556518555,9.956296920776367,10.983537673950195
819,0.6747714,1.0,1.0,16.0,8.386573791503906,8.533246040344238,11.159965515136719
820,0.13869236,1.0,1.0,16.0,7.7928056716918945,11.187078475952148,10.146892547607422
821,0.1083181,1.0,1.0,16.0,8.278470039367676,11.081328392028809,10.857953071594238
822,1.468235,1.0,1.0,16.0,6.397758960723877,11.559736251831055,10.65293025970459
823,0.14814986,1.0,1.0,16.0,5.126829147338867,11.323518753051758,11.382648468017578
824,1.1385196,1.0,1.0,16.0,9.427885055541992,10.7133150100708,10.59833812713623
825,0.015598222,1.0,1.0,16.0,5.100089073181152,10.707521438598633,10.381357192993164
826,0.07022945,1.0,1.0,16.0,12.721720695495605,9.988936424255371,10.911627769470215
827,0.70071924,1.0,1.0,16.0,5.756589412689209,10.66496753692627,11.276754379272461
828,0.012292616,1.0,1.0,16.0,9.736373901367188,10.8623685836792,10.830430030822754
829,0.87753725,1.0,1.0,16.0,6.444978713989258,9.537626266479492,11.16360092163086
830,1.0298498,1.0,1.0,16.0,9.989824295043945,10.978331565856934,11.0722074508667
831,1.1949911,1.0,1.0,16.0,8.992692947387695,11.357444763183594,10.418371200561523
832,0.010435352,1.0,1.0,16.0,7.530454635620117,9.829736709594727,10.755427360534668
833,0.6379107,1.0,1.0,16.0,5.211253643035889,13.051578521728516,10.621532440185547
834,0.023839055,1.0,1.0,16.0,5.7783308029174805,9.961549758911133,10.91940689086914
835,1.6710074,1.0,1.0,16.0,8.398412704467773,8.545236587524414,11.014842987060547
836,0.83777475,1.0,1.0,16.0,7.805256366729736,11.192463874816895,10.71789264678955
837,1.1765848,1.0,1.0,16.0,8.301274299621582,11.086169242858887,11.102051734924316
838,0.93229353,1.0,1.0,16.0,6.406528472900391,11.556136131286621,10.501055717468262
839,0.83289444,1.0,1.0,16.0,5.133077621459961,11.327526092529297,11.415902137756348
840,0.14104219,1.0,1.0,16.0,9.431562423706055,10.715380668640137,10.493408203125
841,0.6941972,1.0,1.0,16.0,5.1350321769714355,10.711889266967773,10.47139835357666
842,0.70141774,1.0,1.0,16.0,12.73751449584961,9.983793258666992,10.590593338012695
843,0.11095702,1.0,1.0,16.0,5.749950408935547,10.661666870117188,11.515576362609863
844,1.3910497,1.0,1.0,16.0,9.744110107421875,10.870298385620117,10.787165641784668
845,1.1694455,1.0,1.0,16.0,6.447005271911621,9.543292045593262,11.160076141357422
846,1.4606562,1.0,1.0,16.0,9.988901138305664,10.96095085144043,10.887768745422363
847,0.013299588,1.0,1.0,16.0,8.994739532470703,11.350048065185547,10.422414779663086
848,0.10441707,1.0,1.0,16.0,7.524086952209473,9.814740180969238,10.513742446899414
849,0.16768472,1.0,1.0,16.0,5.199946880340576,13.025071144104004,10.759167671203613
850,1.5440627,1.0,1.0,16.0,5.775734901428223,9.975311279296875,11.046733856201172
851,0.6911315,1.0,1.0,16.0,8.39119815826416,8.546517372131348,10.942721366882324
852,1.4178953,1.0,1.0,16.0,7.787627220153809,11.219705581665039,10.81728744506836
853,0.9223099,1.0,1.0,16.0,8.304218292236328,11.105064392089844,10.850720405578613
854,0.6820458,1.0,1.0,16.0,6.393539905548096,11.550911903381348,10.581068992614746
855,1.187129,1.0,1.0,16.0,5.115740776062012,11.326854705810547,11.701266288757324
856,1.0358657,1.0,1.0,16.0,9.427955627441406,10.712514877319336,10.478195190429688
857,0.038442794,1.0,1.0,16.0,5.129696846008301,10.722505569458008,10.31973648071289
858,1.1255357,1.0,1.0,16.0,12.726800918579102,9.971579551696777,10.602699279785156
859,0.015603456,1.0,1.0,16.0,5.749197006225586,10.656864166259766,11.594442367553711
860,1.2315359,1.0,1.0,16.0,9.748857498168945,10.887863159179688,10.719141960144043
861,0.87657416,1.0,1.0,16.0,6.4396586418151855,9.540821075439453,11.158409118652344
862,0.99120146,1.0,1.0,16.0,9.986817359924316,10.957433700561523,10.912605285644531
863,0.9327661,1.0,1.0,16.0,8.994335174560547,11.360183715820312,10.299019813537598
864,0.1640214,1.0,1.0,16.0,7.534621715545654,9.822918891906738,10.490618705749512
865,1.6036549,1.0,1.0,16.0,5.20253849029541,13.034856796264648,10.847966194152832
866,1.654744,1.0,1.0,16.0,5.765564441680908,9.97976303100586,10.87726879119873
867,1.5319631,1.0,1.0,16.0,8.403861999511719,8.547250747680664,10.732461929321289
868,0.97362125,1.0,1.0,16.0,7.807075023651123,11.210443496704102,10.881402969360352
869,0.7206844,1.0,1.0,16.0,8.306896209716797,11.09080696105957,10.946691513061523
870,1.5084165,1.0,1.0,16.0,6.416286945343018,11.555493354797363,10.792627334594727
871,0.037715435,1.0,1.0,16.0,5.121334075927734,11.32667064666748,11.501115798950195
872,0.051908094,1.0,1.0,16.0,9.426896095275879,10.704684257507324,10.233592987060547
873,1.6563758,1.0,1.0,16.0,5.135313987731934,10.714143753051758,10.50100040435791
874,0.67072475,1.0,1.0,16.0,12.736982345581055,9.975167274475098,10.402999877929688
875,0.85333556,1.0,1.0,16.0,5.747679710388184,10.664101600646973,11.560624122619629
876,0.2910157,1.0,1.0,16.0,9.751070022583008,10.879230499267578,10.648942947387695
877,0.08423273,1.0,1.0,16.0,6.441195487976074,9.538932800292969,11.622926712036133
878,0.93917537,1.0,1.0,16.0,9.990398406982422,10.965012550354004,11.165307998657227
879,0.9392215,1.0,1.0,16.0,9.0027494430542,11.358628273010254,10.515825271606445
880,0.8821437,1.0,1.0,16.0,7.537961483001709,9.80682373046875,10.568622589111328
881,0.97738785,1.0,1.0,16.0,5.204623222351074,13.026496887207031,10.720046997070312
882,1.1093984,1.0,1.0,16.0,5.77336311340332,9.97843074798584,11.180597305297852
883,0.07099736,1.0,1.0,16.0,8.407390594482422,8.562165260314941,10.862820625305176
884,1.5501066,1.0,1.0,16.0,7.7961859703063965,11.21825122833252,10.633312225341797
885,0.03118864,1.0,1.0,16.0,8.313965797424316,11.09605884552002,10.859504699707031
886,0.8544562,1.0,1.0,16.0,6.4120941162109375,11.545251846313477,10.650981903076172
887,1.7980689,1.0,1.0,16.0,5.143857002258301,11.323233604431152,11.591835021972656
888,0.8791752,1.0,1.0,16.0,9.436223983764648,10.710407257080078,10.65529727935791
889,0.8290186,1.0,1.0,16.0,5.139294624328613,10.72799301147461,10.280136108398438
890,0.0152614815,1.0,1.0,16.0,12.732966423034668,9.995146751403809,10.129678726196289
891,2.9606886,1.0,1.0,16.0,5.759641647338867,10.658574104309082,11.52084732055664
892,0.9594126,1.0,1.0,16.0,9.74455738067627,10.902246475219727,10.458775520324707
893,0.63685685,1.0,1.0,16.0,6.436975955963135,9.53443431854248,11.613349914550781
894,0.012970966,1.0,1.0,16.0,9.993715286254883,10.965856552124023,11.089726448059082
895,0.017780408,1.0,1.0,16.0,8.999011039733887,11.368429183959961,10.36301040649414
896,0.01774011,1.0,1.0,16.0,7.531540870666504,9.826929092407227,10.173421859741211
897,0.033895828,1.0,1.0,16.0,5.210846900939941,13.024847030639648,10.62416934967041
898,0.011202439,1.0,1.0,16.0,5.775632858276367,9.97053337097168,11.090865135192871
899,0.8262478,1.0,1.0,16.0,8.389469146728516,8.541508674621582,11.030166625976562
900,0.021022204,1.0,1.0,16.0,7.789312362670898,11.215961456298828,10.446321487426758
901,1.4852327,1.0,1.0,16.0,8.297378540039062,11.103073120117188,10.87396240234375
902,1.5804216,1.0,1.0,16.0,6.400418758392334,11.545286178588867,10.56610107421875
903,0.8648621,1.0,1.0,16.0,5.126605987548828,11.322120666503906,11.638023376464844
904,0.9413516,1.0,1.0,16.0,9.43639850616455,10.70135498046875,10.606646537780762
905,0.061894815,1.0,1.0,16.0,5.110579967498779,10.732210159301758,10.235405921936035
906,1.5691695,1.0,1.0,16.0,12.725563049316406,9.985498428344727,10.31576156616211
907,0.24845083,1.0,1.0,16.0,5.758096694946289,10.66275691986084,11.448771476745605
908,0.738768,1.0,1.0,16.0,9.744884490966797,10.895096778869629,10.844111442565918
909,0.013117799,1.0,1.0,16.0,6.445154666900635,9.539671897888184,11.278717994689941
910,0.9343612,1.0,1.0,16.0,9.991952896118164,10.961494445800781,10.782978057861328
911,1.6190714,1.0,1.0,16.0,9.001073837280273,11.355096817016602,10.434788703918457
912,1.7222168,1.0,1.0,16.0,7.52274751663208,9.818273544311523,10.4695463180542
913,1.1097891,1.0,1.0,16.0,5.200300216674805,13.041379928588867,10.767601013183594
914,0.016615802,1.0,1.0,16.0,5.765342712402344,9.970760345458984,10.993436813354492
915,0.10433166,1.0,1.0,16.0,8.394801139831543,8.534238815307617,11.09217357635498
916,0.009298339,1.0,1.0,16.0,7.785305500030518,11.203227996826172,10.707754135131836
917,1.0025485,1.0,1.0,16.0,8.289031982421875,11.087472915649414,10.84191608428955
918,0.031321343,1.0,1.0,16.0,6.403803825378418,11.563323020935059,10.552236557006836
919,0.17255141,1.0,1.0,16.0,5.127901077270508,11.325176239013672,11.522921562194824
920,0.026106773,1.0,1.0,16.0,9.429619789123535,10.705245971679688,9.954536437988281
921,0.019700855,1.0,1.0,16.0,5.0987958908081055,10.715570449829102,10.263092994689941
922,0.07859551,1.0,1.0,16.0,12.721893310546875,9.966415405273438,10.800189971923828
923,0.13671319,1.0,1.0,16.0,5.752124786376953,10.651226043701172,11.341385841369629
924,1.4275073,1.0,1.0,16.0,9.735408782958984,10.880346298217773,10.663016319274902
925,1.0865264,1.0,1.0,16.0,6.443217754364014,9.537942886352539,11.06289291381836
926,0.13491441,1.0,1.0,16.0,9.99429702758789,10.9674711227417,10.65160083770752
927,0.10566331,1.0,1.0,16.0,8.991994857788086,11.357796669006348,10.436514854431152
928,0.9114936,1.0,1.0,16.0,7.5242133140563965,9.82347583770752,10.421671867370605
929,0.7490899,1.0,1.0,16.0,5.203459739685059,13.035263061523438,10.730777740478516
930,0.9421548,1.0,1.0,16.0,5.770137786865234,9.972509384155273,11.230767250061035
931,0.14999416,1.0,1.0,16.0,8.398962020874023,8.541777610778809,10.944845199584961
932,0.6741477,1.0,1.0,16.0,7.795854568481445,11.19973087310791,10.605195999145508
933,1.0413198,1.0,1.0,16.0,8.304586410522461,11.089561462402344,10.96849536895752
934,0.014520794,1.0,1.0,16.0,6.408870697021484,11.552773475646973,10.688724517822266
935,1.5247107,1.0,1.0,16.0,5.132345199584961,11.320981979370117,11.532820701599121
936,1.1246228,1.0,1.0,16.0,9.426199913024902,10.71013069152832,10.444158554077148
937,0.91036004,1.0,1.0,16.0,5.125112533569336,10.719520568847656,10.480677604675293
938,0.7882918,1.0,1.0,16.0,12.733803749084473,9.985577583312988,10.539652824401855
939,0.9801133,1.0,1.0,16.0,5.749058723449707,10.667678833007812,11.477184295654297
940,1.4940963,1.0,1.0,16.0,9.747722625732422,10.886178970336914,10.683526992797852
941,0.68395644,1.0,1.0,16.0,6.4432172775268555,9.538507461547852,11.276494979858398
942,0.11570083,1.0,1.0,16.0,9.993132591247559,10.967107772827148,10.955487251281738
943,1.7246424,1.0,1.0,16.0,8.996072769165039,11.355013847351074,10.632205963134766
944,1.4780833,1.0,1.0,16.0,7.550994396209717,9.816230773925781,10.408696174621582
945,0.7425833,1.0,1.0,16.0,5.215056419372559,13.026432991027832,10.325895309448242
946,0.025135053,1.0,1.0,16.0,5.786107063293457,9.969164848327637,10.995708465576172
947,0.89401364,1.0,1.0,16.0,8.401522636413574,8.550605773925781,10.774429321289062
948,1.9011167,1.0,1.0,16.0,7.803187370300293,11.210532188415527,10.797794342041016
949,0.90625584,1.0,1.0,16.0,8.310846328735352,11.095099449157715,11.111311912536621
950,0.061999556,1.0,1.0,16.0,6.411810398101807,11.553753852844238,10.607342720031738
951,0.75091,1.0,1.0,16.0,5.141465663909912,11.329313278198242,11.582656860351562
952,0.67920065,1.0,1.0,16.0,9.43700122833252,10.718746185302734,10.519091606140137
953,1.7978519,1.0,1.0,16.0,5.138813018798828,10.723201751708984,10.395825386047363
954,1.3973837,1.0,1.0,16.0,12.739359855651855,9.995487213134766,10.297839164733887
955,0.74851006,1.0,1.0,16.0,5.760358810424805,10.659917831420898,11.517465591430664
956,1.5022265,1.0,1.0,16.0,9.742582321166992,10.900662422180176,10.67167854309082
957,0.018195866,1.0,1.0,16.0,6.453409194946289,9.540291786193848,11.679827690124512
958,1.472732,1.0,1.0,16.0,9.992114067077637,10.944533348083496,10.981637001037598
959,0.85390466,1.0,1.0,16.0,8.9964017868042,11.356378555297852,10.668230056762695
960,0.71631664,1.0,1.0,16.0,7.535356521606445,9.834973335266113,10.434638023376465
961,0.011471257,1.0,1.0,16.0,5.218571662902832,13.054461479187012,10.690469741821289
962,1.0666634,1.0,1.0,16.0,5.7827558517456055,9.963127136230469,11.287221908569336
963,1.5393939,1.0,1.0,16.0,8.398834228515625,8.54498291015625,10.922767639160156
964,0.11365665,1.0,1.0,16.0,7.797562599182129,11.196051597595215,10.320998191833496
965,0.06869775,1.0,1.0,16.0,8.30225658416748,11.08951473236084,10.893213272094727
966,0.75827736,1.0,1.0,16.0,6.413078308105469,11.556654930114746,10.602630615234375
967,1.0018715,1.0,1.0,16.0,5.1308441162109375,11.335014343261719,11.508989334106445
968,1.5841209,1.0,1.0,16.0,9.435298919677734,10.714847564697266,10.577812194824219
969,0.16769725,1.0,1.0,16.0,5.129129409790039,10.705421447753906,10.080069541931152
970,0.992443,1.0,1.0,16.0,12.729565620422363,9.98834228515625,10.363568305969238
971,0.018446706,1.0,1.0,16.0,5.7549309730529785,10.661203384399414,11.6339693069458
972,1.2828588,1.0,1.0,16.0,9.755613327026367,10.861296653747559,10.72628402709961
973,0.04258922,1.0,1.0,16.0,6.444106578826904,9.54459285736084,11.339981079101562
974,1.0817225,1.0,1.0,16.0,9.988723754882812,10.962308883666992,10.920978546142578
975,1.4417135,1.0,1.0,16.0,8.999578475952148,11.351743698120117,10.327521324157715
976,0.7690962,1.0,1.0,16.0,7.533005714416504,9.824652671813965,10.702033996582031
977,0.8500895,1.0,1.0,16.0,5.212424278259277,13.045747756958008,10.734909057617188
978,0.1523123,1.0,1.0,16.0,5.781672477722168,9.963748931884766,11.283278465270996
979,1.7381378,1.0,1.0,16.0,8.391979217529297,8.550561904907227,10.753829002380371
980,1.6954683,1.0,1.0,16.0,7.791431427001953,11.201652526855469,11.006423950195312
981,0.034263693,1.0,1.0,16.0,8.295328140258789,11.094072341918945,11.022136688232422
982,0.026633255,1.0,1.0,16.0,6.412900924682617,11.556129455566406,10.429268836975098
983,0.97114176,1.0,1.0,16.0,5.1232194900512695,11.325141906738281,11.502992630004883
984,0.7843445,1.0,1.0,16.0,9.43529224395752,10.70635986328125,10.420344352722168
985,0.07449368,1.0,1.0,16.0,5.118077278137207,10.71357250213623,10.174975395202637
986,0.15775624,1.0,1.0,16.0,12.727051734924316,9.997011184692383,10.54699993133545
987,0.1713483,1.0,1.0,16.0,5.75301456451416,10.649980545043945,11.360448837280273
988,1.524835,1.0,1.0,16.0,9.743242263793945,10.889020919799805,11.22526741027832
989,0.65579975,1.0,1.0,16.0,6.439304351806641,9.535846710205078,11.544971466064453
990,0.08259374,1.0,1.0,16.0,9.990100860595703,10.970247268676758,10.964067459106445
991,1.8847324,1.0,1.0,16.0,8.99969482421875,11.345678329467773,10.565561294555664
992,0.015090105,1.0,1.0,16.0,7.531774520874023,9.82544994354248,10.446845054626465
993,0.029985577,1.0,1.0,16.0,5.196735382080078,13.031225204467773,10.883783340454102
994,0.22331327,1.0,1.0,16.0,5.772185325622559,9.967838287353516,11.134788513183594
995,0.050480463,1.0,1.0,16.0,8.396604537963867,8.549880027770996,10.844033241271973
996,0.040413857,1.0,1.0,16.0,7.797523021697998,11.21473217010498,10.929658889770508
997,0.9707055,1.0,1.0,16.0,8.308138847351074,11.091510772705078,10.902131080627441
998,1.732672,1.0,1.0,16.0,6.398977279663086,11.547002792358398,10.98318862915039
999,1.3943006,1.0,1.0,16.0,5.116408348083496,11.332259178161621,11.480706214904785
1000,0.017638635,1.0,1.0,16.0,9.429558753967285,10.712235450744629,10.560636520385742
1001,1.6079388,1.0,1.0,16.0,5.132983684539795,10.721664428710938,10.324122428894043
1002,1.5524749,1.0,1.0,16.0,12.736921310424805,9.959108352661133,10.433923721313477
1003,1.0809337,1.0,1.0,16.0,5.755886077880859,10.667411804199219,11.574953079223633
1004,0.7227214,1.0,1.0,16.0,9.752888679504395,10.882146835327148,10.55887508392334
1005,1.4428284,1.0,1.0,16.0,6.4396748542785645,9.547870635986328,11.520527839660645
1006,0.67822784,1.0,1.0,16.0,9.99089241027832,10.956222534179688,11.231435775756836
1007,0.036480688,1.0,1.0,16.0,8.988587379455566,11.351125717163086,10.502029418945312
1008,0.06292629,1.0,1.0,16.0,7.527995586395264,9.825471878051758,10.672772407531738
1009,0.14006804,1.0,1.0,16.0,5.212586879730225,13.050275802612305,10.660606384277344
1010,1.4614745,1.0,1.0,16.0,5.772126197814941,9.973161697387695,11.025115966796875
1011,0.6951634,1.0,1.0,16.0,8.391833305358887,8.538543701171875,10.939111709594727
1012,0.8898493,1.0,1.0,16.0,7.793423652648926,11.188985824584961,10.563211441040039
1013,0.97520816,1.0,1.0,16.0,8.287446975708008,11.090606689453125,10.900490760803223
1014,0.13809773,1.0,1.0,16.0,6.401461601257324,11.563926696777344,10.628764152526855
1015,0.8567648,1.0,1.0,16.0,5.121572971343994,11.326849937438965,11.666744232177734
1016,1.3645742,1.0,1.0,16.0,9.427177429199219,10.723697662353516,10.564735412597656
1017,0.7240021,1.0,1.0,16.0,5.09786319732666,10.714643478393555,10.49075984954834
1018,0.01411725,1.0,1.0,16.0,12.722000122070312,9.98803424835205,10.675880432128906
1019,0.5988299,1.0,1.0,16.0,5.758664131164551,10.66264820098877,11.477519989013672
1020,0.1100647,1.0,1.0,16.0,9.741792678833008,10.868301391601562,10.464877128601074
1021,0.98939073,1.0,1.0,16.0,6.442748546600342,9.538996696472168,11.394988059997559
1022,1.26967,1.0,1.0,16.0,9.993974685668945,10.967390060424805,10.796692848205566
1023,0.8643982,1.0,1.0,16.0,8.994364738464355,11.361347198486328,10.238496780395508
1024,1.4591148,1.0,1.0,16.0,7.527951240539551,9.801860809326172,10.558873176574707
1025,1.0332559,1.0,1.0,16.0,5.202354431152344,13.001686096191406,10.621975898742676
1026,0.7968994,1.0,1.0,16.0,5.766084671020508,9.986790657043457,11.081476211547852
1027,0.068168096,1.0,1.0,16.0,8.396267890930176,8.55430793762207,10.809703826904297
1028,0.06573114,1.0,1.0,16.0,7.799044132232666,11.218997955322266,10.908987045288086
1029,0.08443908,1.0,1.0,16.0,8.311180114746094,11.104225158691406,10.87419605255127
1030,0.36123413,1.0,1.0,16.0,6.415955066680908,11.546684265136719,10.511847496032715
1031,0.95018584,1.0,1.0,16.0,5.11855411529541,11.32834529876709,11.700088500976562
1032,0.08630289,1.0,1.0,16.0,9.43999195098877,10.70850944519043,10.597614288330078
1033,1.1144696,1.0,1.0,16.0,5.1328864097595215,10.725521087646484,10.281293869018555
1034,1.6959183,1.0,1.0,16.0,12.73680591583252,9.956666946411133,10.250722885131836
1035,1.5989497,1.0,1.0,16.0,5.744877815246582,10.681081771850586,11.437939643859863
1036,0.016416308,1.0,1.0,16.0,9.74023151397705,10.902173042297363,10.597570419311523
1037,0.02304396,1.0,1.0,16.0,6.433661937713623,9.539612770080566,11.460330963134766
1038,1.2805892,1.0,1.0,16.0,9.985264778137207,10.956552505493164,10.86313533782959
1039,2.2140439,1.0,1.0,16.0,9.000099182128906,11.366260528564453,10.593509674072266
1040,0.79643106,1.0,1.0,16.0,7.533422946929932,9.822549819946289,10.46196174621582
1041,0.7789514,1.0,1.0,16.0,5.201696872711182,13.025003433227539,10.599045753479004
1042,0.27354676,1.0,1.0,16.0,5.777098655700684,9.974502563476562,11.29997444152832
1043,0.13893348,1.0,1.0,16.0,8.39936351776123,8.55866527557373,10.675108909606934
1044,2.105224,1.0,1.0,16.0,7.789830207824707,11.197636604309082,10.631030082702637
1045,0.66113824,1.0,1.0,16.0,8.308821678161621,11.093308448791504,11.080960273742676
1046,0.6540545,1.0,1.0,16.0,6.404439449310303,11.550695419311523,10.732855796813965
1047,0.8514936,1.0,1.0,16.0,5.117046356201172,11.327144622802734,11.410164833068848
1048,1.7550632,1.0,1.0,16.0,9.437268257141113,10.708735466003418,10.667620658874512
1049,1.1916147,1.0,1.0,16.0,5.138495922088623,10.71585750579834,10.192327499389648
1050,1.8777343,1.0,1.0,16.0,12.728262901306152,9.976552963256836,10.316068649291992
1051,0.107107356,1.0,1.0,16.0,5.757675647735596,10.661412239074707,11.586333274841309
1052,0.092138365,1.0,1.0,16.0,9.755916595458984,10.881998062133789,10.85362434387207
1053,1.1757736,1.0,1.0,16.0,6.440446853637695,9.545401573181152,11.484248161315918
1054,0.86735016,1.0,1.0,16.0,9.990074157714844,10.952733993530273,10.790488243103027
1055,0.7060594,1.0,1.0,16.0,8.989029884338379,11.358746528625488,10.488187789916992
1056,0.6278525,1.0,1.0,16.0,7.537598609924316,9.827983856201172,10.6375093460083
1057,0.8734588,1.0,1.0,16.0,5.2134623527526855,13.044967651367188,10.662773132324219
1058,0.90439683,1.0,1.0,16.0,5.781538009643555,9.964132308959961,11.104649543762207
1059,1.5864698,1.0,1.0,16.0,8.39680004119873,8.539373397827148,10.755330085754395
1060,0.15889555,1.0,1.0,16.0,7.798740386962891,11.200700759887695,10.767688751220703
1061,0.00904931,1.0,1.0,16.0,8.293384552001953,11.09127140045166,10.886035919189453
1062,1.286643,1.0,1.0,16.0,6.4096784591674805,11.557733535766602,10.439619064331055
1063,1.5650936,1.0,1.0,16.0,5.132809638977051,11.328359603881836,11.451414108276367
1064,0.04982776,1.0,1.0,16.0,9.432814598083496,10.714862823486328,10.63648509979248
1065,0.67094177,1.0,1.0,16.0,5.124691009521484,10.715968132019043,10.282197952270508
1066,0.8435299,1.0,1.0,16.0,12.736666679382324,9.979543685913086,10.445327758789062
1067,0.014693103,1.0,1.0,16.0,5.756481647491455,10.653972625732422,11.267571449279785
1068,1.4827743,1.0,1.0,16.0,9.743943214416504,10.880217552185059,10.623470306396484
1069,1.5159677,1.0,1.0,16.0,6.447705268859863,9.54224681854248,11.26025104522705
1070,0.6797557,1.0,1.0,16.0,9.994673728942871,10.968032836914062,11.100253105163574
1071,0.7254931,1.0,1.0,16.0,8.99941349029541,11.34946346282959,10.491605758666992
1072,1.6151711,1.0,1.0,16.0,7.539618492126465,9.819624900817871,10.61225700378418
1073,0.2259683,1.0,1.0,16.0,5.211065769195557,13.051559448242188,10.773262977600098
1074,1.583162,1.0,1.0,16.0,5.7716450691223145,9.971542358398438,11.217975616455078
1075,1.6487312,1.0,1.0,16.0,8.397631645202637,8.538858413696289,10.736385345458984
1076,1.0390135,1.0,1.0,16.0,7.793414115905762,11.193794250488281,10.786943435668945
1077,0.07912005,1.0,1.0,16.0,8.303689002990723,11.091592788696289,10.869829177856445
1078,1.2015116,1.0,1.0,16.0,6.414140701293945,11.554455757141113,10.625242233276367
1079,1.8126229,1.0,1.0,16.0,5.125673294067383,11.323667526245117,11.512336730957031
1080,0.79759085,1.0,1.0,16.0,9.426543235778809,10.715433120727539,10.43273639678955
1081,0.05327202,1.0,1.0,16.0,5.128393650054932,10.712920188903809,10.245462417602539
1082,0.022100488,1.0,1.0,16.0,12.731280326843262,10.000555038452148,10.190120697021484
1083,0.9064115,1.0,1.0,16.0,5.754899978637695,10.661897659301758,11.372173309326172
1084,0.18506163,1.0,1.0,16.0,9.748995780944824,10.88024616241455,10.665813446044922
1085,0.014601646,1.0,1.0,16.0,6.440401077270508,9.533112525939941,11.60637092590332
1086,0.089227036,1.0,1.0,16.0,9.984969139099121,10.969442367553711,10.903800964355469
1087,1.5137852,1.0,1.0,16.0,9.006999969482422,11.359862327575684,10.410965919494629
1088,0.015588093,1.0,1.0,16.0,7.526547431945801,9.833704948425293,10.135820388793945
1089,0.018527113,1.0,1.0,16.0,5.212101936340332,13.055120468139648,10.771236419677734
1090,0.80641264,1.0,1.0,16.0,5.767238140106201,9.958026885986328,11.339828491210938
1091,0.022651426,1.0,1.0,16.0,8.38858413696289,8.534709930419922,11.278970718383789
