iter,TEST BPP,TEST MSE,TEST loss,Best Loss,Best BPP,Best MSE
1,5.5,2.9161755595208727,151.22606909942627,151.22606909942627,5.5,2.9161755595208727
10000,3.3063125,0.0509482080600159,5.759691668272018,5.759691668272018,3.3063125,0.0509482080600159
20000,3.34725,0.031670519232897196,4.835888402462006,4.835888402462006,3.3063125,0.031670519232897196
30000,3.358125,0.026507999916973776,4.588683782100677,4.588683782100677,3.3063125,0.026507999916973776
40000,3.36275,0.023262714831116877,4.430468116044998,4.430468116044998,3.3063125,0.023262714831116877
50000,3.3656875,0.01970730979338858,4.256392928361893,4.256392928361893,3.3063125,0.01970730979338858
60000,3.3616875,0.019707845862717496,4.252717522382736,4.252717522382736,3.3063125,0.01970730979338858
70000,3.3583125,0.019696846837070042,4.248203493118286,4.248203493118286,3.3063125,0.019696846837070042
80000,3.35825,0.01966496823111157,4.246811418771744,4.246811418771744,3.3063125,0.01966496823111157
90000,3.3585,0.01968555430382874,4.247834131479263,4.246811418771744,3.3063125,0.01966496823111157
100000,3.3585,0.019668409974342063,4.246975373506546,4.246811418771744,3.3063125,0.01966496823111157
110000,3.35825,0.019674030723129236,4.247384927272797,4.246811418771744,3.3063125,0.01966496823111157
120000,3.3584375,0.019665362165970382,4.246930883169174,4.246811418771744,3.3063125,0.01966496823111157
130000,3.3579375,0.019666774101092542,4.246895147323609,4.246811418771744,3.3063125,0.01966496823111157
140000,3.3590625,0.019670933963509305,4.247263336181641,4.246811418771744,3.3063125,0.01966496823111157
150000,3.3593125,0.01966325872385147,4.246985082626343,4.246811418771744,3.3063125,0.01966325872385147
160000,3.359375,0.019672442684319873,4.247461222648621,4.246811418771744,3.3063125,0.01966325872385147
170000,3.359,0.019657787518708662,4.246569108724594,4.246569108724594,3.3063125,0.019657787518708662
180000,3.3585625,0.019671644905284346,4.247391521930695,4.246569108724594,3.3063125,0.019657787518708662
190000,3.3741875,0.01808367024068439,4.1739813916683195,4.1739813916683195,3.3063125,0.01808367024068439
200000,3.3655625,0.018046409278836367,4.172366487741471,4.172366487741471,3.3063125,0.018046409278836367
210000,3.3653125,0.018042107723747768,4.172204063892364,4.172204063892364,3.3063125,0.018042107723747768
220000,3.3653125,0.018014271527049756,4.17057170176506,4.17057170176506,3.3063125,0.018014271527049756
230000,3.3648125,0.018028611189307375,4.171150999069214,4.17057170176506,3.3063125,0.018014271527049756
240000,3.3648125,0.01803798888628374,4.171341701030731,4.17057170176506,3.3063125,0.018014271527049756
250000,3.365,0.01802086159862211,4.17032142996788,4.17032142996788,3.3063125,0.018014271527049756
260000,3.364625,0.01801010139463388,4.169838176012039,4.169838176012039,3.3063125,0.01801010139463388
270000,3.3641875,0.01803635991667537,4.171036974668503,4.169838176012039,3.3063125,0.01801010139463388
280000,3.3645,0.018014613265977954,4.170116192817688,4.169838176012039,3.3063125,0.01801010139463388
290000,3.364375,0.01800370267241032,4.169654718637466,4.169654718637466,3.3063125,0.01800370267241032
300000,3.364625,0.01801381784947678,4.170114115476609,4.169654718637466,3.3063125,0.01800370267241032
310000,3.36575,0.01801481690311271,4.170294542789459,4.169654718637466,3.3063125,0.01800370267241032
320000,3.3651875,0.01801466766510584,4.170321911096573,4.169654718637466,3.3063125,0.01800370267241032
330000,3.3641875,0.018021282596159826,4.170316928863525,4.169654718637466,3.3063125,0.01800370267241032
340000,3.364,0.018049373451174362,4.171385572910308,4.169654718637466,3.3063125,0.01800370267241032
350000,3.36475,0.01803183443649608,4.170354559421539,4.169654718637466,3.3063125,0.01800370267241032
360000,3.3635,0.018041244312320157,4.170188865900039,4.169654718637466,3.3063125,0.01800370267241032
370000,3.363625,0.018029612356332405,4.169668809890747,4.169654718637466,3.3063125,0.01800370267241032
380000,3.3625625,0.018018576323923688,4.168703015565872,4.168703015565872,3.3063125,0.01800370267241032
390000,3.3635,0.017989147131584587,4.167345348358154,4.167345348358154,3.3063125,0.017989147131584587
400000,3.3638125,0.01799277937678031,4.167576389074325,4.167345348358154,3.3063125,0.017989147131584587
410000,3.3639375,0.01802023774904689,4.168918093442917,4.167345348358154,3.3063125,0.017989147131584587
420000,3.3641875,0.0180095449895479,4.168329687833786,4.167345348358154,3.3063125,0.017989147131584587
430000,3.36325,0.01802983276007361,4.169181262254715,4.167345348358154,3.3063125,0.017989147131584587
440000,3.3635,0.01805912382164889,4.170490667819977,4.167345348358154,3.3063125,0.017989147131584587
450000,3.36375,0.018033088607629033,4.169258996486664,4.167345348358154,3.3063125,0.017989147131584587
460000,3.3636875,0.018032377545626928,4.169161364555359,4.167345348358154,3.3063125,0.017989147131584587
470000,3.36325,0.018060181909673238,4.1706043448448185,4.167345348358154,3.3063125,0.017989147131584587
480000,3.36275,0.01805262759672006,4.170174320220947,4.167345348358154,3.3063125,0.017989147131584587
490000,3.363625,0.01804101848822117,4.169375923156738,4.167345348358154,3.3063125,0.017989147131584587
500000,3.3629375,0.018038681124782532,4.16918185710907,4.167345348358154,3.3063125,0.017989147131584587
510000,3.363125,0.018061751549395332,4.169970993280411,4.167345348358154,3.3063125,0.017989147131584587
520000,3.362875,0.018040739041400432,4.169018338680267,4.167345348358154,3.3063125,0.017989147131584587
530000,3.3626875,0.01805548325036644,4.169725177049637,4.167345348358154,3.3063125,0.017989147131584587
540000,3.3628125,0.018035683427922746,4.168688350439072,4.167345348358154,3.3063125,0.017989147131584587
550000,3.3633125,0.018032064632225158,4.168606450557709,4.167345348358154,3.3063125,0.017989147131584587
560000,3.363625,0.018032788998873506,4.168640682458878,4.167345348358154,3.3063125,0.017989147131584587
