module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,48310.34765625,4.686557388305664,5.135028449856505,,,,9.527189831715077e-05,0.07526124268770218,0.005670913960784674,1.5349
layer1.0.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,173600.390625,4.677961985270183,4.709211985270183,,,,1.0191837645834312e-05,0.05968760326504707,0.0035744267515838146,3.8304
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,176188.03125,4.748156229654948,4.779406229654948,,,,7.672549145354424e-06,0.06127035617828369,0.0037554085720330477,5.541
layer1.1.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,175487.515625,4.729153527153863,4.760403527153863,,,,1.2388709365040995e-05,0.06916161626577377,0.004794042091816664,4.8404
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,176093.5,4.745591905381945,4.776841905381945,,,,6.257065706449794e-06,0.0568586140871048,0.003235470037907362,1.8037
layer2.0.conv1,Conv2d,"[128, 64, 3, 3]","[128, 576]","[128, 576]",True,576,401408,16,0,0,73728,1152.0,351993.9375,4.758598327636719,4.774223327636719,,,,8.175604307325557e-06,0.06871934235095978,0.004728056490421295,2.2647
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,701284.3125,4.74026362101237,4.75588862101237,,,,3.2790251225378597e-06,0.0532037653028965,0.0028344288002699614,9.6771
layer2.0.downsample.0,Conv2d,"[128, 64, 1, 1]","[128, 64]","[128, 64]",True,64,401408,16,0,0,8192,128.0,38305.13671875,4.660295009613037,4.675920009613037,,,,1.4675990314572118e-05,0.054213330149650574,0.0029426729306578636,0.4673
layer2.1.conv1,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,702880.125,4.751085917154948,4.766710917154948,,,,3.507642986733117e-06,0.0547550767660141,0.0030041018035262823,2.9211
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,704758.6875,4.76382573445638,4.77945073445638,,,,2.452889475534903e-06,0.05207057297229767,0.0027161892503499985,10.0885
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",True,1152,100352,16,0,0,294912,2304.0,1404968.75,4.7562145657009545,4.7640270657009545,,,,2.448415216349531e-06,0.05380916967988014,0.0029018346685916185,9.1333
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2812581.75,4.760697682698567,4.768510182698567,,,,1.7568521570865414e-06,0.05289515107870102,0.0028006371576339006,35.1421
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",True,128,100352,16,0,0,32768,256.0,155956.703125,4.751608371734619,4.759420871734619,,,,2.8516246857179794e-06,0.051174309104681015,0.002627402078360319,0.7317
layer3.1.conv1,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2809789.75,4.755964067247179,4.763776567247179,,,,1.5849132068979088e-06,0.05614573135972023,0.0031697440426796675,17.7509
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2819061.0,4.7716827392578125,4.7794952392578125,,,,1.2353229976724833e-06,0.05364041402935982,0.0028912806883454323,34.1428
layer4.0.conv1,Conv2d,"[512, 256, 3, 3]","[512, 2304]","[512, 2304]",True,2304,25088,16,0,0,1179648,4608.0,5633262.0,4.7714691162109375,4.7753753662109375,,,,1.2652931218326557e-06,0.056426115334033966,0.0032036283519119024,40.617
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,11264583.0,4.770646413167317,4.774552663167317,,,,8.57584609548212e-07,0.05330265685915947,0.00285718753002584,189.1122
layer4.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,25088,16,0,0,131072,512.0,622919.5625,4.748592853546143,4.752499103546143,,,,2.776434939733008e-06,0.05081075802445412,0.0025834275875240564,52.6494
layer4.1.conv1,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,11271167.0,4.773437076144749,4.777343326144749,,,,9.436969321541255e-07,0.05405367165803909,0.0029687625356018543,261.363
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,11248846.0,4.763976203070746,4.767882453070746,,,,5.329995360625617e-07,0.05530071258544922,0.0030583611223846674,553.9328
fc,Linear,"[1000, 512]","[1000, 512]","[1008, 512]",True,512,512,16,8,0,512000,1024.0,2444160.5,4.733879937065972,4.7737509765625,,,,4.029201591038145e-05,0.09138645231723785,0.00841851532459259,126.327
