iter,TEST Loss,TEST MSE,TEST loss,Best Loss,Best MSE
650000,,0.01321984017091682,0.02948580397060141,0.028311390222981573,0.012695688449702938
660000,,0.012706449617353517,0.02899707654956728,0.028311390222981573,0.012695688449702938
670000,,0.013233155074349832,0.030217463191598654,0.028311390222981573,0.012695688449702938
680000,,0.013200339342852016,0.02964762107282877,0.028311390222981573,0.012695688449702938
690000,,0.012908804641155446,0.028926170475780964,0.028311390222981573,0.012695688449702938
700000,,0.012897795359734236,0.029326123107690363,0.028311390222981573,0.012695688449702938
710000,,0.013023424899899905,0.02931628907099366,0.028311390222981573,0.012695688449702938
720000,,0.012879153099929597,0.029182359649799764,0.028311390222981573,0.012695688449702938
730000,,0.012929149855732775,0.029485873308964072,0.028311390222981573,0.012695688449702938
740000,,0.01299226684692605,0.029176499634981156,0.028311390222981573,0.012695688449702938
750000,,0.013097451780415784,0.029546308590099216,0.028311390222981573,0.012695688449702938
760000,,0.013117578740315987,0.029739919050130993,0.028311390222981573,0.012695688449702938
770000,,0.013271366345926799,0.02984277065563947,0.028311390222981573,0.012695688449702938
780000,,0.01309492208556005,0.029605322473216802,0.028311390222981573,0.012695688449702938
790000,,0.013374992541595734,0.03020641991775483,0.028311390222981573,0.012695688449702938
800000,,0.013290985735096631,0.030285000738222153,0.028311390222981573,0.012695688449702938
810000,,0.012952641095400902,0.029309088930021973,0.028311390222981573,0.012695688449702938
820000,,0.013501832355154005,0.030376260959543287,0.028311390222981573,0.012695688449702938
830000,,0.013491302067311004,0.03011743419105187,0.028311390222981573,0.012695688449702938
840000,,0.013487015390735699,0.030054576696362346,0.028311390222981573,0.012695688449702938
850000,,0.013749559204020018,0.03076513503678143,0.028311390222981573,0.012695688449702938
860000,,0.012775848349783464,0.029360712425317615,0.028311390222981573,0.012695688449702938
870000,,0.013313186650654002,0.030239755128510296,0.028311390222981573,0.012695688449702938
880000,,0.013340899517789967,0.030109969105571507,0.028311390222981573,0.012695688449702938
890000,,0.013635032679268962,0.030712133180350064,0.028311390222981573,0.012695688449702938
900000,,0.013108165903897403,0.029705915361642837,0.028311390222981573,0.012695688449702938
910000,,0.013257408771985554,0.029983830890152604,0.028311390222981573,0.012695688449702938
920000,,0.013267190174143267,0.029980848502833397,0.028311390222981573,0.012695688449702938
930000,,0.01321294278169861,0.030182397797703743,0.028311390222981573,0.012695688449702938
940000,,0.013142561237173406,0.029615752016659825,0.028311390222981573,0.012695688449702938
950000,,0.013034235518618624,0.029369441777933387,0.028311390222981573,0.012695688449702938
960000,,0.013174034993912755,0.030068483542650938,0.028311390222981573,0.012695688449702938
970000,,0.01280442766676497,0.02929326618742198,0.028311390222981573,0.012695688449702938
980000,,0.012853545173045341,0.029416536533273755,0.028311390222981573,0.012695688449702938
990000,,0.01253897509164967,0.028648175704758614,0.028311390222981573,0.01253897509164967
1000000,,0.012976215919998048,0.028922117362264545,0.028311390222981573,0.01253897509164967
1010000,,0.012864030927368897,0.028830602613277734,0.028311390222981573,0.01253897509164967
1020000,,0.012944519246515818,0.02906135713355616,0.028311390222981573,0.01253897509164967
1030000,,0.013071989395337196,0.02968825727235526,0.028311390222981573,0.01253897509164967
1040000,,0.012618707327952238,0.029375701578799634,0.028311390222981573,0.01253897509164967
1050000,,0.013038150474756508,0.02959371137805283,0.028311390222981573,0.01253897509164967
1060000,,0.013019510121749074,0.029889636639971285,0.028311390222981573,0.01253897509164967
1070000,,0.012991039271489894,0.029772371942177415,0.028311390222981573,0.01253897509164967
1080000,,0.01299061365519677,0.02957363022258505,0.028311390222981573,0.01253897509164967
1090000,,0.012740545410007721,0.028761697095353155,0.028311390222981573,0.01253897509164967
1100000,,0.012590227452500127,0.0284430519239977,0.028311390222981573,0.01253897509164967
1110000,,0.012865723884266617,0.028832638747058808,0.028311390222981573,0.01253897509164967
1120000,,0.012658070612309344,0.02905769209098071,0.028311390222981573,0.01253897509164967
1130000,,0.012795270160650055,0.029064100186806174,0.028311390222981573,0.01253897509164967
1140000,,0.012432185691427506,0.02838585320673883,0.028311390222981573,0.012432185691427506
1150000,,0.012684915296444053,0.02889373992756009,0.028311390222981573,0.012432185691427506
1160000,,0.012810400044594878,0.028949784650467335,0.028311390222981573,0.012432185691427506
1170000,,0.01255297197755326,0.028625754369422794,0.028311390222981573,0.012432185691427506
1180000,,0.012455299469806228,0.028437979137524962,0.028311390222981573,0.012432185691427506
1190000,,0.012417468443757636,0.02861900153197348,0.028311390222981573,0.012417468443757636
1200000,,0.012181879106184129,0.02802022818662226,0.02802022818662226,0.012181879106184129
1210000,,0.01275573182104716,0.028991034855134785,0.02802022818662226,0.012181879106184129
1220000,,0.012699878434585442,0.02919486255943775,0.02802022818662226,0.012181879106184129
1230000,,0.012827681349666656,0.0293337099282071,0.02802022818662226,0.012181879106184129
1240000,,0.012482733509088371,0.029037465333938597,0.02802022818662226,0.012181879106184129
1250000,,0.012870766857705296,0.0292617776687257,0.02802022818662226,0.012181879106184129
1260000,,0.012501996455917968,0.028451071112882347,0.02802022818662226,0.012181879106184129
1270000,,0.012614858271747008,0.028871406943537296,0.02802022818662226,0.012181879106184129
1280000,,0.012388996899475695,0.028110095808748157,0.02802022818662226,0.012181879106184129
1290000,,0.01206828511788945,0.027747353360056876,0.027747353360056876,0.01206828511788945
1300000,,0.012768076034878482,0.02878299985220656,0.027747353360056876,0.01206828511788945
1310000,,0.012369502606595731,0.028301322526298463,0.027747353360056876,0.01206828511788945
1320000,,0.012081630495494313,0.028006457788404077,0.027747353360056876,0.01206828511788945
1330000,,0.012522614484450873,0.02830174902593717,0.027747353360056876,0.01206828511788945
1340000,,0.01232435830909884,0.028409067628905178,0.027747353360056876,0.01206828511788945
1350000,,0.012384825740119005,0.028304439299274235,0.027747353360056876,0.01206828511788945
1360000,,0.012383227046287085,0.02842472680658102,0.027747353360056876,0.01206828511788945
1370000,,0.012440055259508353,0.028847349743358792,0.027747353360056876,0.01206828511788945
1380000,,0.012488687853733612,0.028975453746970744,0.027747353360056876,0.01206828511788945
1390000,,0.012342620833254596,0.028741263269912453,0.027747353360056876,0.01206828511788945
1400000,,0.0129810840837153,0.029279836415778845,0.027747353360056876,0.01206828511788945
1410000,,0.012984250804010757,0.02931668508518487,0.027747353360056876,0.01206828511788945
1420000,,0.012553736539679086,0.028694296838250012,0.027747353360056876,0.01206828511788945
1430000,,0.012579319864515713,0.028604887852445245,0.027747353360056876,0.01206828511788945
1440000,,0.012538568766763016,0.028696401914115995,0.027747353360056876,0.01206828511788945
1450000,,0.012519303322139531,0.028734796375967563,0.027747353360056876,0.01206828511788945
1460000,,0.012854205162436187,0.029467031915672123,0.027747353360056876,0.01206828511788945
1470000,,0.01281021658394221,0.029710979002527893,0.027747353360056876,0.01206828511788945
1480000,,0.012847846763099276,0.02994868619646877,0.027747353360056876,0.01206828511788945
1490000,,0.012944675271088966,0.029810096283908932,0.027747353360056876,0.01206828511788945
1500000,,0.012340830767489945,0.029146784014999868,0.027747353360056876,0.01206828511788945
