iter,TEST BPP,TEST MSE,TEST loss,Best Loss,Best BPP,Best MSE
1,5.38391796875,1.1111245925426483,339.7850696411133,339.7850696411133,inf,1.1111245925426483
5000,4.3589453125,0.008099847696721554,7.549911158561707,7.549911158561707,inf,0.008099847696721554
10000,4.41355859375,0.00469513362692669,6.641991302013397,6.641991302013397,inf,0.00469513362692669
15000,4.43715234375,0.003996482454705984,6.507064642429352,6.507064642429352,inf,0.003996482454705984
20000,4.45104296875,0.0037025085571222006,6.365983417510987,6.365983417510987,inf,0.0037025085571222006
25000,4.4682265625,0.0034686535340733827,6.24160663986206,6.24160663986206,inf,0.0034686535340733827
30000,4.46630859375,0.0037526177926920355,6.268580827713013,6.24160663986206,inf,0.0034686535340733827
35000,4.4963125,0.003502612448763102,6.343845280170441,6.24160663986206,inf,0.0034686535340733827
40000,4.56799609375,0.0034059609924443064,6.19798698759079,6.19798698759079,inf,0.0034059609924443064
45000,4.67373828125,0.003655270941089839,6.14607737326622,6.14607737326622,inf,0.0034059609924443064
50000,4.8569609375,0.0037328290566802026,6.049231689691544,6.049231689691544,inf,0.0034059609924443064
55000,4.9817109375,0.0034535431456752122,5.860784057617187,5.860784057617187,inf,0.0034059609924443064
60000,5.0624296875,0.0033004364199005066,5.8570138716697695,5.8570138716697695,inf,0.0033004364199005066
65000,5.12153125,0.0032398169352672993,5.795451429367065,5.795451429367065,inf,0.0032398169352672993
70000,5.2006796875,0.0032227217126637696,5.707090910673141,5.707090910673141,inf,0.0032227217126637696
75000,5.2149296875,0.0033307135286740957,5.905908883094788,5.707090910673141,inf,0.0032227217126637696
80000,5.2239765625,0.003145947345532477,5.74184687590599,5.707090910673141,inf,0.003145947345532477
85000,5.2570625,0.0032169785320293157,5.913659255981445,5.707090910673141,inf,0.003145947345532477
90000,5.27878515625,0.003158778237644583,5.837676328659057,5.707090910673141,inf,0.003145947345532477
95000,5.32812890625,0.003172148012788966,5.782828376054764,5.707090910673141,inf,0.003145947345532477
100000,5.29334765625,0.003328411590773612,5.847163041591644,5.707090910673141,inf,0.003145947345532477
105000,5.33964453125,0.0031384637721348554,5.865609227657318,5.707090910673141,inf,0.0031384637721348554
110000,5.34505078125,0.003082599368877709,5.779284678697586,5.707090910673141,inf,0.003082599368877709
115000,5.32936328125,0.0031052979044616223,5.855494778871536,5.707090910673141,inf,0.003082599368877709
120000,5.38734375,0.003084044881397858,5.760944170236588,5.707090910673141,inf,0.003082599368877709
125000,5.3957109375,0.0030370572560932487,5.7465365858078,5.707090910673141,inf,0.0030370572560932487
130000,5.39730859375,0.0031455368967726826,5.896743595838546,5.707090910673141,inf,0.0030370572560932487
135000,5.38703515625,0.0030966746280901136,5.847221425056458,5.707090910673141,inf,0.0030370572560932487
140000,5.36583984375,0.00307486698939465,5.878468240499497,5.707090910673141,inf,0.0030370572560932487
145000,5.4525703125,0.003134496981976554,5.772548028707504,5.707090910673141,inf,0.0030370572560932487
150000,5.36415234375,0.0031906266841106117,5.9589231586456295,5.707090910673141,inf,0.0030370572560932487
155000,5.43138671875,0.003070568308001384,5.863607885837555,5.707090910673141,inf,0.0030370572560932487
160000,5.4388984375,0.0030221999012865126,5.715767995834351,5.707090910673141,inf,0.0030221999012865126
165000,5.4340703125,0.003482865242054686,6.018722777843475,5.707090910673141,inf,0.0030221999012865126
170000,5.480171875,0.0030259679998271166,5.754418674945831,5.707090910673141,inf,0.0030221999012865126
175000,5.44922265625,0.0030372547146398574,5.863826132297516,5.707090910673141,inf,0.0030221999012865126
180000,5.44961328125,0.003003653039224446,5.760507360219956,5.707090910673141,inf,0.003003653039224446
185000,5.51976953125,0.0029739695084281268,5.682493583917617,5.682493583917617,inf,0.0029739695084281268
190000,5.48853515625,0.00299648619024083,5.7478217368125915,5.682493583917617,inf,0.0029739695084281268
195000,5.4618828125,0.003022963297786191,5.843506813287735,5.682493583917617,inf,0.0029739695084281268
200000,5.48686328125,0.0030381238961126656,5.883075591564179,5.682493583917617,inf,0.0029739695084281268
