module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 147]",True,147,6422528,16,0,0,9408,294.0,23673.94921875,2.485113649952168,2.516363649952168,,,,0.0005291274865157902,0.1773654967546463,0.031455181539058685,0.6281
layer1.0.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,91347.734375,2.446715884738498,2.477965884738498,,,,9.61976547841914e-05,0.18337517976760864,0.03373793140053749,0.5533
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,96091.703125,2.575404273139106,2.606654273139106,,,,7.91865968494676e-05,0.196836918592453,0.03875868767499924,0.2313
layer1.1.conv1,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,94400.921875,2.5295388963487415,2.5607888963487415,,,,9.91578126559034e-05,0.19566610455513,0.03837096691131592,0.2649
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,96266.6953125,2.5801512400309243,2.6114012400309243,,,,7.498078048229218e-05,0.19682760536670685,0.0387718603014946,0.2515
layer2.0.conv1,Conv2d,"[128, 64, 3, 3]","[128, 576]","[128, 576]",True,576,401408,16,0,0,73728,1152.0,191301.453125,2.5790670182969837,2.5946920182969837,,,,6.707775901304558e-05,0.19683770835399628,0.038791920989751816,0.3932
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,381014.78125,2.568296856350369,2.583921856350369,,,,4.4578584493137896e-05,0.19617021083831787,0.038534265011548996,0.2158
layer2.0.downsample.0,Conv2d,"[128, 64, 1, 1]","[128, 64]","[128, 64]",True,64,401408,16,0,0,8192,128.0,20014.220703125,2.4275171756744385,2.4431421756744385,,,,0.00019348334171809256,0.19684486091136932,0.03879521042108536,0.2629
layer2.1.conv1,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,381616.65625,2.5723785824245877,2.5880035824245877,,,,4.529596844804473e-05,0.19676430523395538,0.03879348933696747,0.2566
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,388256.84375,2.6174102359347873,2.6330352359347873,,,,3.4997836337424815e-05,0.1966862678527832,0.038754601031541824,0.423
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",True,1152,100352,16,0,0,294912,2304.0,764681.3125,2.585101021660699,2.592913521660699,,,,3.269934677518904e-05,0.19664514064788818,0.0387549065053463,0.3391
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1538648.875,2.600845124986437,2.608657624986437,,,,2.429135020065587e-05,0.19668690860271454,0.03872338682413101,0.5794
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",True,128,100352,16,0,0,32768,256.0,84656.1875,2.5756893157958984,2.5835018157958984,,,,4.186713704257272e-05,0.1960841417312622,0.03857513517141342,0.4971
layer3.1.conv1,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1538038.375,2.599810070461697,2.607622570461697,,,,1.9484848962747492e-05,0.19686256349086761,0.03896868973970413,0.2462
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1553097.875,2.625342263115777,2.633154763115777,,,,1.6626732758595608e-05,0.196791410446167,0.03891496732831001,0.3766
layer4.0.conv1,Conv2d,"[512, 256, 3, 3]","[512, 2304]","[512, 2304]",True,2304,25088,16,0,0,1179648,4608.0,3111833.75,2.6340279049343533,2.6379341549343533,,,,1.5413041182910092e-05,0.1969381719827652,0.03902466967701912,0.4562
