module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,48086.82421875,4.6647289276123045,5.111269581074617,,,,0.0003714408085215837,0.0715826228260994,0.005132395774126053,1.2668
layer1.0.conv1,Conv2d,"[64, 64, 1, 1]","[64, 64]","[64, 64]",True,64,1605632,16,0,0,4096,128.0,19334.060546875,4.688979625701904,4.720229625701904,,,,9.721844253363088e-05,0.05855410546064377,0.003456322941929102,0.5099
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,173530.953125,4.676078372531467,4.707328372531467,,,,2.0661733287852257e-05,0.05939745903015137,0.0035309279337525368,1.2702
layer1.0.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,77440.09375,4.718755722045898,4.726568222045898,,,,3.793915675487369e-05,0.06606574356555939,0.004368873778730631,0.3156
layer1.0.downsample.0,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,76715.46875,4.674528121948242,4.682340621948242,,,,7.01470416970551e-05,0.0590788833796978,0.0035021952353417873,0.2936
layer1.1.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,77975.4375,4.727993011474609,4.759243011474609,,,,2.9464790713973343e-05,0.06383669376373291,0.004081408958882093,1.3274
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,174766.734375,4.709601084391276,4.740851084391276,,,,1.7877975551527925e-05,0.05613752454519272,0.0031514069996774197,2.8127
layer1.1.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,77500.921875,4.722468376159668,4.730280876159668,,,,2.207546822319273e-05,0.05264093726873398,0.0027840081602334976,0.4255
layer1.2.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,78258.734375,4.745284080505371,4.776534080505371,,,,1.9824306946247816e-05,0.05779476836323738,0.0033458382822573185,0.9646
layer1.2.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,176102.453125,4.745834774441189,4.777084774441189,,,,1.4002308489580173e-05,0.05442596226930618,0.002962487516924739,1.0717
