module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
conv1,Conv2d,"[64, 3, 7, 7]","[64, 147]","[64, 160]",True,147,6422528,16,0,13,9408,320.0,31257.388671875,3.021229362487793,3.322426516993516,,,,0.003120741108432412,0.20748738944530487,0.04305220767855644,0.9511
layer1.0.conv1,Conv2d,"[64, 64, 1, 1]","[64, 64]","[64, 64]",True,64,1605632,16,0,0,4096,128.0,12011.1953125,2.9011707305908203,2.9324207305908203,,,,0.0008980792481452227,0.17796732485294342,0.03192863613367081,0.2764
layer1.0.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,110682.2265625,2.9711975521511502,3.0024475521511502,,,,0.00017639809811953455,0.1735527515411377,0.03014504909515381,1.0765
layer1.0.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,49928.984375,3.0396108627319336,3.0474233627319336,,,,0.0003458525170572102,0.1994701474905014,0.03982654958963394,0.8716
layer1.0.downsample.0,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,48431.23046875,2.948195219039917,2.956007719039917,,,,0.0006234650500118732,0.17613013088703156,0.03112741932272911,0.8937
layer1.1.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,50235.94140625,3.0349085330963135,3.0661585330963135,,,,0.00026341748889535666,0.1908714920282364,0.03648810461163521,1.2282
layer1.1.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,112434.5625,3.018732706705729,3.049982706705729,,,,0.00016014024731703103,0.16801363229751587,0.028228428214788437,0.9393
layer1.1.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,49322.5234375,3.0025954246520996,3.0104079246520996,,,,0.00019771918596234173,0.15754079818725586,0.024934999644756317,0.2542
layer1.2.conv1,Conv2d,"[64, 256, 1, 1]","[64, 256]","[64, 256]",True,256,1605632,16,0,0,16384,512.0,51304.78515625,3.1001455783843994,3.1313955783843994,,,,0.000173139400430955,0.17079982161521912,0.029221516102552414,0.4895
layer1.2.conv2,Conv2d,"[64, 64, 3, 3]","[64, 576]","[64, 576]",True,576,1605632,16,0,0,36864,1152.0,114993.671875,3.0881529914008246,3.1194029914008246,,,,0.00012781711120624095,0.1644374579191208,0.027042437344789505,0.7928
layer1.2.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,49599.8984375,3.0195250511169434,3.0273375511169434,,,,0.00016531793517060578,0.16386498510837555,0.02702377922832966,0.4104
layer2.0.conv1,Conv2d,"[128, 256, 1, 1]","[128, 256]","[128, 256]",True,256,1605632,16,0,0,32768,512.0,100263.640625,3.0441784858703613,3.0598034858703613,,,,0.00022560625802725554,0.1661272943019867,0.027693476527929306,0.6605
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,458862.625,3.096236334906684,3.111861334906684,,,,5.6516921176807955e-05,0.15869978070259094,0.025193147361278534,2.8621
