iter,Test Loss,Test MSE,Best Loss,Best MSE
1,20256.838610473274,2.2563559267009703,20256.838610473274,2.2563559267009703
10000,9338.40565975952,10533.86069126161,9338.40565975952,2.2563559267009703
20000,8949.04063594818,10565.468867386633,8949.04063594818,2.2563559267009703
30000,6869.747801605285,13007.633832151661,6869.747801605285,2.2563559267009703
40000,6021.033807375431,13385.99827881503,6021.033807375431,2.2563559267009703
50000,5818.307766487956,13149.35380365638,5818.307766487956,2.2563559267009703
60000,6140.3950535780195,14169.038951756747,5818.307766487956,2.2563559267009703
70000,5752.25359700942,12850.079182106481,5752.25359700942,2.2563559267009703
80000,6028.621509324312,14485.677692660505,5752.25359700942,2.2563559267009703
90000,5802.1083922026155,13937.321926759709,5752.25359700942,2.2563559267009703
100000,6106.364883942842,14745.725090502981,5752.25359700942,2.2563559267009703
110000,5956.9038550355435,13248.998492625811,5752.25359700942,2.2563559267009703
120000,5734.424179017782,12792.418529338118,5734.424179017782,2.2563559267009703
130000,6129.428054388523,13205.058819463808,5734.424179017782,2.2563559267009703
140000,5762.082914217472,13213.75858046307,5734.424179017782,2.2563559267009703
150000,6263.667870317459,13643.41729292603,5734.424179017782,2.2563559267009703
160000,6053.611547560454,13761.62842391946,5734.424179017782,2.2563559267009703
170000,6177.990975257397,14049.858239958412,5734.424179017782,2.2563559267009703
180000,6211.984765378117,13955.23707228816,5734.424179017782,2.2563559267009703
190000,5960.2476931867595,13764.687538028493,5734.424179017782,2.2563559267009703
200000,5905.79930036664,13344.964318233186,5734.424179017782,2.2563559267009703
210000,6351.028543470621,14371.152017471712,5734.424179017782,2.2563559267009703
220000,5885.57809149015,13491.882579140198,5734.424179017782,2.2563559267009703
230000,5930.145596587658,13884.46480578663,5734.424179017782,2.2563559267009703
240000,5571.097175153733,12939.133495032762,5571.097175153733,2.2563559267009703
250000,5924.416371790171,13736.718338177874,5571.097175153733,2.2563559267009703
260000,5888.630024159908,13602.892253675423,5571.097175153733,2.2563559267009703
