lambda_tag,checkpoint_path,save_path,fp32_top1,compressed_top1,top1_drop,fp32_top5,compressed_top5,top5_drop,estimated_bits_per_param,actual_bits_per_param,estimated_compression_ratio,actual_compression_ratio,weighted_mse
lmbda10,/home/jgryu/workspace/weight_compression/NWC/checkpoint/nwc_ql/block_seq_ql_random_scaler_meta-llama--Meta-Llama-3-8B__col_1024_gaussian_padding.pt/M16/lmbda10_rdloss_ql_size16_encdim512_M16_Q4_R0_m0_batch_size2048_total_iter200000_lr0.0001_seed100/best_loss_model_loss_2.58439_bpp_3.44134_MSE_0.08381_total_iter_95000.pth.tar,resnet18_nwc_lambda_sweep_ql_ldlq/lmbda10,69.764,55.19,14.573999999999998,89.07,79.098,9.971999999999994,1.5540434066486406,,20.591445427518227,,0.00021631512147454848
lmbda100,/home/jgryu/workspace/weight_compression/NWC/checkpoint/nwc_ql/block_seq_ql_random_scaler_meta-llama--Meta-Llama-3-8B__col_1024_gaussian_padding.pt/M16/lmbda100_rdloss_ql_size16_encdim512_M16_Q4_R0_m0_batch_size2048_total_iter200000_lr0.0001_seed100/best_loss_model_loss_4.42601_bpp_5.12872_MSE_0.0082_total_iter_95000.pth.tar,resnet18_nwc_lambda_sweep_ql_ldlq/lmbda100,69.764,69.198,0.5660000000000025,89.07,88.724,0.3459999999999894,3.1477799521599805,,10.165894848539798,,2.727600926272026e-05
lmbda1000,/home/jgryu/workspace/weight_compression/NWC/checkpoint/nwc_ql/block_seq_ql_random_scaler_meta-llama--Meta-Llama-3-8B__col_1024_gaussian_padding.pt/M16/lmbda1000_rdloss_ql_size16_encdim512_M16_Q4_R0_m0_batch_size2048_total_iter200000_lr0.0001_seed100/best_loss_model_loss_6.50423_bpp_6.04616_MSE_0.00111_total_iter_100000.pth.tar,resnet18_nwc_lambda_sweep_ql_ldlq/lmbda1000,69.764,69.608,0.1559999999999917,89.07,89.044,0.02599999999999625,4.772379310675515,,6.705250760017754,,3.0684471862707634e-06
lmbda10000,/home/jgryu/workspace/weight_compression/NWC/checkpoint/nwc_ql/block_seq_ql_random_scaler_meta-llama--Meta-Llama-3-8B__col_1024_gaussian_padding.pt/M16/lmbda10000_rdloss_ql_size16_encdim512_M16_Q4_R0_m0_batch_size2048_total_iter200000_lr0.0001_seed100/best_loss_model_loss_11.43015_bpp_6.30844_MSE_0.00043_total_iter_200000.pth.tar,resnet18_nwc_lambda_sweep_ql_ldlq/lmbda10000,69.764,69.694,0.06999999999999318,89.07,89.056,0.013999999999995794,5.97460237620754,,5.356004966528406,,6.953617960675536e-07
lmbda30,/home/jgryu/workspace/weight_compression/NWC/checkpoint/nwc_ql/block_seq_ql_random_scaler_meta-llama--Meta-Llama-3-8B__col_1024_gaussian_padding.pt/M16/lmbda30_rdloss_ql_size16_encdim512_M16_Q4_R0_m0_batch_size2048_total_iter200000_lr0.0001_seed100/best_loss_model_loss_3.46368_bpp_4.27494_MSE_0.02685_total_iter_95000.pth.tar,resnet18_nwc_lambda_sweep_ql_ldlq/lmbda30,69.764,67.086,2.6779999999999973,89.07,87.444,1.6259999999999906,2.3071387699484016,,13.869993611487736,,8.300089340234192e-05
lmbda300,/home/jgryu/workspace/weight_compression/NWC/checkpoint/nwc_ql/block_seq_ql_random_scaler_meta-llama--Meta-Llama-3-8B__col_1024_gaussian_padding.pt/M16/lmbda300_rdloss_ql_size16_encdim512_M16_Q4_R0_m0_batch_size2048_total_iter200000_lr0.0001_seed100/best_loss_model_loss_5.32101_bpp_5.72603_MSE_0.00289_total_iter_95000.pth.tar,resnet18_nwc_lambda_sweep_ql_ldlq/lmbda300,69.764,69.358,0.4059999999999917,89.07,88.998,0.07199999999998852,3.9360665879356422,,8.129943761135177,,9.450793493618957e-06
lmbda50,/home/jgryu/workspace/weight_compression/NWC/checkpoint/nwc_ql/block_seq_ql_random_scaler_meta-llama--Meta-Llama-3-8B__col_1024_gaussian_padding.pt/M16/lmbda50_rdloss_ql_size16_encdim512_M16_Q4_R0_m0_batch_size2048_total_iter200000_lr0.0001_seed100/best_loss_model_loss_3.87239_bpp_4.65884_MSE_0.0162_total_iter_95000.pth.tar,resnet18_nwc_lambda_sweep_ql_ldlq/lmbda50,69.764,68.248,1.5159999999999911,89.07,88.42,0.6499999999999915,2.6604158187396867,,12.028194906448608,,5.23615297025502e-05
lmbda75,/home/jgryu/workspace/weight_compression/NWC/checkpoint/nwc_ql/block_seq_ql_random_scaler_meta-llama--Meta-Llama-3-8B__col_1024_gaussian_padding.pt/M16/lmbda75_/best_loss_model_loss_4.18422_bpp_4.90131_MSE_0.01087_total_iter_47500.pth.tar,resnet18_nwc_lambda_sweep_ql_ldlq/lmbda75,69.764,68.996,0.7680000000000007,89.07,88.648,0.42199999999999704,2.9455029509397472,,10.864018991999504,,3.6116282383259026e-05
