module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
layer1.2.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,63064.72265625,3.841352701187134,3.849165201187134,,,,5.578105628956109e-05,0.09518520534038544,0.009118277579545975,0.3558
layer2.0.conv1,Conv2d,"[128, 256, 1, 1]","[128, 256]","[128, 256]",True,256,1605632,16,0,0,32768,512.0,126922.4453125,3.857740640640259,3.873365640640259,,,,7.834499410819262e-05,0.09789736568927765,0.009616956114768982,0.4064
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,577037.1875,3.8976588779025607,3.9132838779025607,,,,1.9277069441159256e-05,0.09268452972173691,0.008593003265559673,1.9967
layer2.0.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,251187.65625,3.8289132118225098,3.8328194618225098,,,,3.5593977372627705e-05,0.09270083904266357,0.008593831211328506,0.4493
layer2.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,401408,16,0,0,131072,512.0,491590.59375,3.7466323375701904,3.7505385875701904,,,,2.16553144127829e-05,0.0978502556681633,0.009593188762664795,1.0943
layer2.1.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,254979.15625,3.8750481605529785,3.8906731605529785,,,,3.454175021033734e-05,0.12680386006832123,0.016094433143734932,1.0446
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,568014.0,3.8364664713541665,3.8520914713541665,,,,2.1866064344067127e-05,0.09806431084871292,0.009617570787668228,2.5146
layer2.1.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,250083.25,3.812061309814453,3.815967559814453,,,,2.871901961043477e-05,0.09297475963830948,0.008675575256347656,0.5728
layer2.2.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,253729.859375,3.855985403060913,3.871610403060913,,,,3.073344851145521e-05,0.1053338423371315,0.011100511997938156,1.0423
layer2.2.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,571074.875,3.857224358452691,3.872849358452691,,,,1.6363163013011217e-05,0.09333140403032303,0.008727746084332466,3.2566
layer2.2.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,250118.59375,3.812600612640381,3.816506862640381,,,,2.3286487703444436e-05,0.09193821251392365,0.008463842794299126,0.505
layer2.3.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,255258.796875,3.879315137863159,3.894940137863159,,,,2.6506331778364256e-05,0.0994805246591568,0.009904548525810242,0.6679
layer2.3.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,577308.6875,3.8995001051161022,3.9151251051161022,,,,1.6185636923182756e-05,0.09468910843133926,0.008975599892437458,3.1857
layer2.3.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,253762.484375,3.868201971054077,3.872108221054077,,,,2.132823647116311e-05,0.09077765792608261,0.008285673335194588,0.3553
layer3.0.conv1,Conv2d,"[256, 512, 1, 1]","[256, 512]","[256, 512]",True,512,401408,16,0,0,131072,1024.0,507291.40625,3.862513780593872,3.870326280593872,,,,3.377148095751181e-05,0.09395252913236618,0.008833326399326324,1.4638
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2299440.0,3.8907063802083335,3.8985188802083335,,,,9.412803592567798e-06,0.09332463890314102,0.008710392750799656,11.0833
layer3.0.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1017558.4375,3.8797242641448975,3.8816773891448975,,,,1.968891592696309e-05,0.09616020321846008,0.009250598959624767,3.3759
layer3.0.downsample.0,Conv2d,"[1024, 512, 1, 1]","[1024, 512]","[1024, 512]",True,512,100352,16,0,0,524288,1024.0,2009324.375,3.830528974533081,3.832482099533081,,,,7.547154837084236e-06,0.09434182941913605,0.00891203060746193,22.0181
layer3.1.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1016023.3125,3.868008852005005,3.875821352005005,,,,1.1254005585215054e-05,0.10614803433418274,0.011282936669886112,14.765
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2286448.75,3.8686807420518665,3.8764932420518665,,,,7.823332452971954e-06,0.09786029905080795,0.009589348919689655,28.0979
layer3.1.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1008064.6875,3.84350848197937,3.84546160697937,,,,1.1960753909079358e-05,0.09175081551074982,0.008449987508356571,11.1932
layer3.2.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1016330.9375,3.8691823482513428,3.8769948482513428,,,,9.033172318595462e-06,0.09844930469989777,0.009708719328045845,13.8216
layer3.2.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2301723.5,3.894577874077691,3.902390374077691,,,,6.963172381801996e-06,0.094870924949646,0.00902335811406374,18.9634
layer3.2.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1016349.5625,3.875112771987915,3.877065896987915,,,,9.398601832799613e-06,0.09123654663562775,0.008350936695933342,1.1454
layer3.3.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1021654.0,3.8894882202148438,3.8973007202148438,,,,1.0330649274692405e-05,0.09475903958082199,0.008990129455924034,10.0282
layer3.3.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2302231.0,3.895438300238715,3.903250800238715,,,,6.279049557633698e-06,0.09218854457139969,0.008516611531376839,19.5883
layer3.3.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1021264.125,3.893860340118408,3.895813465118408,,,,9.74670001596678e-06,0.09126866608858109,0.008366911672055721,8.5474
layer3.4.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1021629.75,3.8893957138061523,3.8972082138061523,,,,9.735433195601217e-06,0.09299773722887039,0.008663227781653404,22.07
layer3.4.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2314802.5,3.9167522854275174,3.9245647854275174,,,,6.403967745427508e-06,0.09370719641447067,0.008816303685307503,45.4901
layer3.4.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1018070.875,3.881679058074951,3.883632183074951,,,,9.597210009815171e-06,0.09103654325008392,0.008325159549713135,3.6149
layer3.5.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1028209.125,3.914494037628174,3.922306537628174,,,,1.1019666999345645e-05,0.09176751971244812,0.008441608399152756,5.3006
layer3.5.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2317984.5,3.9221471150716147,3.9299596150716147,,,,5.9698086261050776e-06,0.09228204935789108,0.008549998514354229,33.0324
layer3.5.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1027163.5625,3.916364908218384,3.918318033218384,,,,1.0998741345247254e-05,0.09038650244474411,0.008261920884251595,2.671
layer4.0.conv1,Conv2d,"[512, 1024, 1, 1]","[512, 1024]","[512, 1024]",True,1024,100352,16,0,0,524288,2048.0,2058523.375,3.9224154949188232,3.9263217449188232,,,,1.4718217244080734e-05,0.0905330702662468,0.00821167416870594,17.1966
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,9320480.0,3.946628146701389,3.950534396701389,,,,4.8998522288457025e-06,0.09578599780797958,0.009197068400681019,119.5368
layer4.0.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,4141943.5,3.9490885734558105,3.9500651359558105,,,,1.0706805369409267e-05,0.09107966721057892,0.008364330045878887,33.8302
layer4.0.downsample.0,Conv2d,"[2048, 1024, 1, 1]","[2048, 1024]","[2048, 1024]",True,1024,25088,16,0,0,2097152,2048.0,8246752.5,3.9313814640045166,3.9323580265045166,,,,4.931686817144509e-06,0.09104559570550919,0.008313247002661228,122.9493
layer4.1.conv1,Conv2d,"[512, 2048, 1, 1]","[512, 2048]","[512, 2048]",True,2048,25088,16,0,0,1048576,4096.0,4123100.5,3.9281888008117676,3.9320950508117676,,,,6.615963684453163e-06,0.09183276444673538,0.00850750133395195,50.3051
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,9273399.0,3.926672617594401,3.930578867594401,,,,3.993133304902585e-06,0.09537260234355927,0.009160471148788929,96.0338
layer4.1.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,4100800.0,3.90985107421875,3.91082763671875,,,,8.243863703683019e-06,0.0907764732837677,0.00832897424697876,45.0312
layer4.2.conv1,Conv2d,"[512, 2048, 1, 1]","[512, 2048]","[512, 2048]",True,2048,25088,16,0,0,1048576,4096.0,3982717.75,3.794309377670288,3.798215627670288,,,,6.446618499467149e-06,0.09291800111532211,0.00875142589211464,63.85
layer4.2.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,9223915.0,3.9056985643174915,3.9096048143174915,,,,3.281001909272163e-06,0.10012645274400711,0.01017026137560606,103.7266
layer4.2.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,4110434.25,3.919039011001587,3.920015573501587,,,,7.209280283859698e-06,0.09506207704544067,0.009548226371407509,27.9312
fc,Linear,"[1000, 2048]","[1000, 2048]","[1008, 2048]",True,2048,512,16,8,0,2048000,4096.0,7521345.5,3.6414007762121776,3.672531982421875,,,,9.063488687388599e-05,0.23499146103858948,0.05562318488955498,52.6593
